,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms
112,0.448,0.178,-20.6,0.0359,0.986,0.905,0.0951,0.226,90.846,2gzedqyLlnFEkRXZLeNLnX,432440
113,0.508,0.294,-14.79,0.0409,0.896,0.856,0.393,0.298,112.162,3oy09K0j8OPR0a1O2VOL0t,336640
114,0.174,0.0337,-25.135,0.0397,0.898,0.126,0.0993,0.0442,139.499,2MfUxZv03A6sIY486LgXvV,327080
115,0.179,0.086,-19.67,0.0381,0.926,0.241,0.129,0.159,168.292,5H0kBFtHEX9v0ziUcETfPx,197933
116,0.348,0.0751,-20.923,0.0373,0.906,0.632,0.368,0.163,130.189,2TLs5PJ0cnvm7aw7pAOkaN,454467
117,0.144,0.0354,-24.36,0.0348,0.949,0.779,0.0805,0.124,176.496,4b2MLFJhpRk4RkcVUKz9eE,296000
118,0.291,0.157,-16.323,0.0385,0.874,0.901,0.0652,0.12,112.75,3ZfTDOzzNQM53IeRVQFPYG,446133
119,0.239,0.0594,-22.591,0.0485,0.97,0.132,0.0896,0.185,178.438,12ZUlSecKQSXA2KMd7ncka,262533
120,0.322,0.14,-20.747,0.0489,0.906,0.759,0.125,0.285,92.122,1chTrqszWQEOP4RsNuOZf7,425000
121,0.309,0.201,-16.641,0.0579,0.591,0.129,0.0916,0.242,75.85,0xhXIdZfo3GZ4QgOkwYrwn,488907
122,0.276,0.293,-13.504,0.0654,0.898,0.855,0.106,0.113,81.216,23u3hAEp8YFsLlOek5nH0i,387160
123,0.156,0.342,-13.136,0.0383,0.963,0.889,0.108,0.139,73.145,38CWqyJmDgXpa3XTq5ed12,348413
124,0.366,0.113,-24.212,0.0539,0.935,0.659,0.172,0.502,159.879,2QdnyKqvw5SJIskD6OOmgr,251933
125,0.395,0.1,-24.026,0.0354,0.944,0.902,0.186,0.271,89.163,4Qxmzyp8ACL1BeAgf7UnAa,362067
126,0.34,0.163,-20.156,0.0396,0.943,0.928,0.0656,0.416,123.118,7o3Ur0I7DmmzlzEvNY9NRE,269533
127,0.246,0.0269,-26.944,0.0381,0.972,0.826,0.0955,0.183,178.404,3ZhlLUhFFl5HpoEa1D35mh,336640
128,0.437,0.203,-19.656,0.0358,0.987,0.95,0.0696,0.405,96.379,5CQ7ua41lTQiv3iZ2GOBpG,371800
129,0.438,0.212,-27.614,0.0361,0.911,0.906,0.0821,0.621,140.098,3gppbvxubP9Db9E7oITIF0,268493
130,0.284,0.11,-20.888,0.0435,0.928,0.969,0.331,0.368,143.801,557uGfchmQEj5h41RtqtYO,164973
131,0.349,0.0436,-19.705,0.0398,0.954,0.726,0.118,0.084,110.669,5DA5JOylIcO2k25UxgVTfd,404000
132,0.382,0.278,-17.987,0.0365,0.969,0.581,0.0831,0.516,100.812,2E6gQE4zDaDLH0VQ3hl8Oq,265938
133,0.288,0.177,-17.682,0.0349,0.897,0.0904,0.134,0.247,91.346,3LrGxJCBGrePZiTMtzf9TQ,185387
134,0.329,0.352,-14.279,0.0547,0.898,0.829,0.346,0.422,175.536,09uCtQLMAO1fNRhKT4ZzeA,250840
135,0.376,0.317,-15.721,0.0417,0.948,0.923,0.188,0.27,98.496,3SiflxyHLdGCIK0qqR7sXL,250827
136,0.321,0.258,-19.686,0.0565,0.986,0.0188,0.483,0.336,90.001,5f8PKF4SaJF0s73eovAXEC,235453
137,0.291,0.37,-16.106,0.0596,0.939,0.853,0.417,0.289,117.574,4CEEzRASc4mXpjTLX0Qvls,201507
138,0.522,0.192,-20.5,0.0336,0.941,0.883,0.147,0.685,126.085,6kkMes3ZCpCAGqUmpIC8h3,172133
139,0.361,0.392,-17.981,0.0353,0.97,0.903,0.413,0.78,151.467,7zR51z6jCcssfMVlexdpFJ,128439
140,0.425,0.435,-13.264,0.0364,0.708,0.92,0.0873,0.373,133.428,10VTHFywxXlJboI2qu7jfh,339440
141,0.545,0.297,-16.95,0.0522,0.939,0.174,0.111,0.741,94.604,1R3DMNjhH6MecGXx0b3dCd,236000
142,0.392,0.0437,-20.91,0.0451,0.918,0.42,0.077,0.186,173.183,3lQScK6S3KQup9Bq9qlNhW,314800
143,0.484,0.118,-25.394,0.0401,0.964,0.792,0.134,0.353,85.153,6BRlrmRocANp7M7zyvIzyz,222493
144,0.336,0.154,-20.906,0.0365,0.948,0.951,0.0882,0.313,80.468,1LDoJo2DywuMRkWw9OyryZ,226533
145,0.188,0.0579,-22.808,0.0345,0.969,0.88,0.095,0.2,96.854,3i0OfWiPjNBMZPxXBEvMqI,345760
146,0.167,0.0917,-22.905,0.0353,0.971,0.87,0.211,0.16,143.392,3XgbmPEtjFJL3WE88Zxr4Y,260080
147,0.481,0.264,-16.396,0.0527,0.946,0.0042,0.0888,0.805,97.341,19e2yNe9LdFg10QIGGT5RO,224507
148,0.557,0.545,-13.99,0.0466,0.924,0.798,0.242,0.825,110.183,0jcvc8vGpzhzAC0ODMutXu,200520
149,0.461,0.272,-14.856,0.0351,0.795,0.00498,0.0955,0.592,91.338,3XO5lybyB5OjITENenDTmE,232427
150,0.538,0.255,-14.644,0.0347,0.944,0.742,0.0661,0.388,99.059,20DjQafwwiTDolXswucJ85,274933
151,0.366,0.199,-17.137,0.0413,0.975,0.789,0.147,0.176,113.765,3oWY4KrCZ4wHa5SZbUWcMw,447013
152,0.313,0.107,-21.2,0.0396,0.936,0.63,0.179,0.39,84.314,30z2WUAQAyt0mF047IJwyn,421733
153,0.278,0.24,-21.102,0.0365,0.921,0.539,0.0716,0.152,160.809,0AR6xpBb04j3hNMAD1iImJ,767707
154,0.344,0.208,-17.739,0.0558,0.73,0.0115,0.523,0.498,172.04,3IZbKV9JR6WIZLa3nTQD3V,246173
155,0.334,0.126,-18.124,0.11,0.91,2.44e-06,0.244,0.314,182.776,14nJ7wj1sAKmQdPMndm1hq,242187
156,0.275,0.123,-17.447,0.0432,0.95,0.917,0.192,0.262,83.217,4PKfzB7CHEevaN8iYriPaa,264760
157,0.319,0.163,-19.735,0.0333,0.944,0.823,0.121,0.136,96.723,3wq9aGvlloLL8vs3z5qitB,409987
158,0.392,0.389,-17.669,0.0471,0.933,0.883,0.106,0.558,99.891,2NvVnT0zFYXzSx1ojA7a3q,356627
159,0.398,0.192,-16.933,0.147,0.934,0.501,0.731,0.35,89.002,0ymNV5mAY3lJze4D3oVgQO,180907
160,0.413,0.371,-16.666,0.0706,0.915,0.884,0.0504,0.317,77.739,4ygePZJNuz3Z3botlgvLWd,215827
161,0.442,0.103,-21.715,0.0397,0.975,0.908,0.0948,0.132,86.939,3VYX4WK5uroqBk38TcqzV9,575800
162,0.525,0.462,-14.739,0.0684,0.947,0.872,0.0878,0.527,77.487,2I1l4anNFfMcMqiqdGapEz,223067
163,0.327,0.0585,-21.157,0.0351,0.974,0.926,0.192,0.222,108.931,4CWqyEI1J1pTPV9T41ayUZ,351000
164,0.147,0.0953,-22.565,0.0386,0.713,0.855,0.33,0.251,83.475,1trKjdJjIm60ndnPjko1fc,335040
165,0.293,0.202,-15.59,0.032,0.956,0.885,0.121,0.233,89.219,2357pbk6EGBOBvGtJwBred,556907
166,0.386,0.0674,-19.234,0.0424,0.968,0.861,0.0536,0.161,139.962,3nGBpNyOVpBjr5ULryIpEH,469560
167,0.327,0.173,-18.696,0.0398,0.961,0.772,0.0864,0.178,64.594,0eIgowUMibdss5ZqAmrHFk,373253
168,0.472,0.117,-17.421,0.0452,0.92,0.349,0.093,0.26,107.18,1hGYh0hdkwBLb8XvW2sZsb,329907
169,0.456,0.452,-17.147,0.0286,0.903,0.0226,0.0797,0.769,102.261,2gGBiXutpeqcO9rocfmwPJ,246813
170,0.42,0.27,-16.07,0.0438,0.908,0.000192,0.101,0.445,113.27,0neEsgQP8JfIPLw11MNaUm,209453
171,0.334,0.297,-14.32,0.0421,0.75,0.0144,0.401,0.233,135.051,0No5B8K6CzQWrV5o1TTZxR,316160
172,0.411,0.237,-18.776,0.0388,0.962,0.914,0.181,0.652,141.107,056chR6ZCcUeeDULQ6qscL,180560
173,0.394,0.448,-16.502,0.028,0.907,0.0026,0.168,0.742,110.701,6F1nJ7OWh7gGDm4zubR4Q8,213160
174,0.526,0.334,-13.985,0.0374,0.782,0.601,0.229,0.191,116.489,6kyMmnkN3UD1zsCJbIatYt,95907
175,0.34,0.252,-20.229,0.0814,0.638,0.847,0.501,0.279,130.731,4qf7ppb96sIoQE1A5q4G31,480760
176,0.391,0.19,-21.934,0.0348,0.99,0.909,0.0874,0.516,148.493,0Rjnxeb0i64vYi3tgZ4uWW,493773
177,0.35,0.166,-22.375,0.0381,0.992,0.92,0.0832,0.362,145.972,055AUH5R5Zj1mLSaNah9fq,479333
178,0.306,0.113,-23.356,0.0413,0.969,0.894,0.0912,0.186,122.614,67vVi8hTtd6cm3nY37PeEH,469560
179,0.371,0.175,-19.69,0.0372,0.974,0.784,0.309,0.189,110.652,1EsEzzvGIaZqlWYgQ3vSEa,431227
180,0.411,0.0914,-28.748,0.0426,0.988,0.885,0.0902,0.254,59.078,6he6w4MQDN2MzCXZaEq0QM,356413
181,0.382,0.166,-20.989,0.0319,0.983,0.877,0.106,0.17,97.943,5508msIUAMUiFnviqWUYIe,430240
