,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms
54,0.419,0.514,-11.642,0.0285,0.0619,0.000287,0.795,0.634,172.159,6FfE10CNarokEyIGxWhz2g,224583
55,0.579,0.954,-3.947,0.0558,0.583,0.0,0.139,0.583,93.448,2KCJYwlBWxdlwyIYckIf6V,265693
56,0.522,0.738,-6.423,0.031,0.0286,5.8e-06,0.4,0.461,142.702,2fAYTT9kcUm8tnUrhD80sC,310533
57,0.54,0.982,-2.962,0.0458,0.435,3.37e-05,0.0457,0.91,126.294,6gQUbFwwdYXlKdmqRoWKJe,265773
58,0.633,0.823,-5.792,0.0287,0.0516,0.000496,0.188,0.444,115.107,5fMwvrqujbQjUxcNPcYrUF,330533
59,0.511,0.862,-9.558,0.0486,0.0236,0.434,0.178,0.397,112.503,1tTXWqYA0DPxhEGURogUA5,319200
60,0.445,0.856,-3.674,0.0327,0.000202,0.0101,0.367,0.486,105.872,0NJC0FDCODpPUntRTTQq97,308333
61,0.308,0.747,-5.434,0.037,0.0645,8.27e-05,0.431,0.278,139.454,6beFuzSjwhOKFZp2aqYDdY,356160
62,0.56,0.973,-4.345,0.0466,0.0613,0.00161,0.394,0.829,126.854,2fcRBvP5G8mlJiTPXnfmE2,244200
63,0.37,0.866,-3.879,0.0384,0.0868,0.0,0.137,0.427,162.086,74irxdVWstNlEQjsvArITq,316693
64,0.239,0.819,-3.583,0.0393,0.304,0.0,0.0855,0.439,171.449,3kfXUGIdBNpyr2gBvU3Guj,308907
65,0.399,0.881,-4.341,0.0347,0.0019,0.00429,0.39,0.272,84.58,4avSaixVwu8uqfSs7zgoj3,380893
66,0.608,0.869,-4.466,0.0321,0.0154,0.0,0.128,0.862,116.563,798M8UpxnEqKotUBuiDqhR,205924
67,0.39,0.649,-5.163,0.0345,0.172,0.0,0.216,0.144,121.161,5qlJg0Wbj3sslxfwiaRNpq,299723
68,0.609,0.923,-3.011,0.0504,0.0301,0.000839,0.206,0.844,104.829,3qXiJuTzndbdqecdeaO01g,238560
69,0.535,0.973,-3.56,0.0454,0.000993,3.24e-05,0.821,0.475,132.876,0OUp9IxzAjNrGgLhacAvqV,242373
70,0.524,0.924,-6.862,0.0711,0.000548,0.00327,0.342,0.521,159.212,3OmJpNqoJtxO3leWJkk53O,251160
71,0.469,0.993,-2.868,0.0788,0.0054,0.00105,0.131,0.14,94.606,1NBBGTzsBg9gZxJHiXcDD1,258400
72,0.536,0.976,-3.805,0.0329,0.0454,0.000312,0.358,0.601,131.737,2Dw17OjuW3d6PscCqf6D1I,249600
73,0.525,0.744,-10.697,0.0485,0.00778,0.0,0.0867,0.797,142.556,5i305QcqbNK8ErelBTzJKH,226967
74,0.412,0.376,-11.789,0.0289,0.609,0.00223,0.11,0.153,69.064,1EB3Z38oKDKVp4K2yEO2dl,234196
75,0.447,0.954,-8.069,0.0751,0.0235,0.403,0.298,0.331,123.453,0bVtevEgtDIeRjCJbK3Lmv,272027
76,0.577,0.828,-8.691,0.0298,0.00213,0.0114,0.0581,0.604,123.257,5sICkBXVmaCQk5aISGR3x1,331267
77,0.599,0.931,-4.653,0.0735,0.0302,6.69e-05,0.392,0.536,140.123,549Go7a66CX6k523uK9kUv,270427
78,0.252,0.802,-3.976,0.0391,0.13,0.0146,0.309,0.253,150.056,0oerlffJSzhRVvtDfLcp3N,308667
79,0.465,0.977,-3.839,0.175,0.00111,0.00298,0.201,0.233,89.535,6imjJij6aCM0IbbODUzJQn,284027
80,0.543,0.836,-9.11,0.0353,0.000647,0.431,0.153,0.56,105.173,2MuWTIM3b0YEAskbeeFE1i,515387
81,0.249,0.943,-5.188,0.0669,0.0286,0.00401,0.162,0.458,173.671,4Zc7TCHzuNwL0AFBlyLdyr,233507
82,0.332,0.769,-11.503,0.0765,0.00367,0.00413,0.0372,0.525,157.378,0TI8TP4FitVPoEHPTySx48,354774
83,0.503,0.86,-7.909,0.0925,0.0145,0.191,0.366,0.742,159.611,73SPjNZV2wVy8imEmckGYw,224093
84,0.768,0.852,-6.215,0.038,0.214,7.36e-05,0.0723,0.867,128.373,07q0QVgO56EorrSGHC48y3,271240
85,0.541,0.96,-2.947,0.0505,0.0663,2.25e-06,0.344,0.812,122.803,0rmGAIH9LNJewFw7nKzZnc,222707
86,0.473,0.783,-10.671,0.0869,0.0125,0.475,0.268,0.124,91.976,54yLLvpezvPO1lA3GspiZj,340640
87,0.616,0.761,-9.199,0.126,0.196,0.0025,0.374,0.708,145.074,4qbiCq2xkNPyojuZFeNeqx,240600
88,0.464,0.612,-12.019,0.0591,0.116,0.00559,0.171,0.496,91.499,0W35nxtHtFlseSojmygEsf,474400
89,0.307,0.909,-7.08,0.0574,0.135,0.0336,0.125,0.443,173.674,3uMmllZo1AfoEnVT4ENCD3,366136
90,0.472,0.946,-4.591,0.145,0.0372,0.0,0.352,0.486,177.489,7LygtNjQ65PSdzVjUnHXQb,201027
91,0.733,0.794,-10.023,0.0307,0.0614,0.0367,0.33,0.931,148.174,37Tmv4NnfQeb0ZgUC4fOJj,348624
92,0.553,0.362,-11.218,0.0263,0.0458,6.01e-06,0.075,0.158,142.352,0nLiqZ6A27jJri2VCalIUs,388267
93,0.723,0.863,-7.89,0.0338,0.0383,0.0317,0.128,0.931,136.302,2PzU4IB8Dr6mxV3lHuaG34,222813
94,0.483,0.615,-8.538,0.0497,0.452,0.000414,0.0512,0.594,80.576,6Vjk8MNXpQpi0F4BefdTyq,517125
95,0.642,0.766,-6.82,0.0401,0.0407,0.000103,0.0593,0.593,134.185,4bO6DljpuAeQh6HS20i0I5,504333
96,0.54,0.584,-9.579,0.0254,0.0108,0.00296,0.253,0.244,139.261,4aYLAF6ckQ5ooGGGM7sWAa,386493
97,0.496,0.739,-7.193,0.0415,0.0211,0.00444,0.106,0.378,132.41,4JiEyzf0Md7KEFFGWDDdCr,336000
98,0.409,0.89,-6.839,0.0558,0.088,0.107,0.0935,0.268,100.409,3nlGByvetDcS1uomAoiBmy,290587
99,0.508,0.912,-8.049,0.0368,7.06e-05,0.403,0.0492,0.682,117.582,5qFxuUIAwJlzO60vqOiL7y,252693
100,0.607,0.723,-9.681,0.0252,0.00278,0.0036,0.0889,0.685,103.396,3S8RczG3x1ZKaapl9r4n7g,203733
101,0.452,0.524,-10.108,0.0351,0.315,0.0,0.103,0.246,151.505,3ovjw5HZZv43SxTwApooCM,312360
102,0.631,0.932,-4.142,0.0354,0.0436,0.137,0.0918,0.971,122.429,7HKez549fwJQDzx3zLjHKC,213067
103,0.437,0.695,-9.447,0.0617,0.00111,0.0857,0.124,0.413,102.178,5IX4TbIR5mMHGE4wiWwKW0,447440
104,0.294,0.641,-9.316,0.0291,0.0163,0.22,0.112,0.226,79.759,3YRCqOhFifThpSRFJ1VWFM,536067
105,0.5,0.824,-5.846,0.0388,0.00016,0.00161,0.0916,0.539,120.125,2RsAajgo0g7bMCHxwH3Sk0,218920
106,0.64,0.663,-7.516,0.0374,0.201,0.00806,0.152,0.663,132.77,4BP3uh0hFLFRb5cjsgLqDh,140773
107,0.331,0.887,-5.588,0.0648,0.114,0.000103,0.367,0.196,135.035,4mLKx7zsUdyT4Ax7rI7KXu,287427
108,0.457,0.297,-12.511,0.0306,0.686,0.000107,0.109,0.333,120.021,1OEoNpiyqBghuEUaT6Je6U,354880
109,0.678,0.656,-6.41,0.0381,0.00174,0.0,0.0631,0.485,123.207,5vHLwhxxlGzmClMcxRRFPr,257053
110,0.82,0.452,-9.796,0.0348,0.543,0.00294,0.0714,0.74,117.401,1JSTJqkT5qHq8MDJnJbRE1,253920
111,0.417,0.934,-3.908,0.119,0.000278,0.0015,0.132,0.287,127.066,2DlHlPMa4M17kufBvI2lEN,210240
112,0.494,0.936,-7.195,0.0401,0.0112,0.000693,0.276,0.835,107.393,1Hnv9uDIokwi4nkcVUyS0X,224480
113,0.5,0.946,-5.428,0.072,0.0221,4.21e-05,0.068,0.45,94.544,6VZivrPxu9MJ5rIPIERg56,194987
114,0.633,0.934,-3.594,0.0344,0.219,0.00021,0.0592,0.963,128.606,61UuPxxYUvacEH6SHIK3sU,228667
115,0.362,0.952,-5.493,0.19,0.00122,0.000848,0.16,0.376,135.203,25KkP8ZF02jzreGXQBwLvI,296333
116,0.498,0.887,-8.344,0.0383,0.00392,0.000376,0.21,0.714,139.127,0ddmUcKR9WjqmaT4FlhMNU,226973
117,0.596,0.896,-4.635,0.0383,0.00761,0.000595,0.372,0.457,115.093,669npuMwVlYFReOpYFYxwH,281960
118,0.478,0.974,-3.866,0.102,0.000266,0.0984,0.0738,0.268,141.077,7kF1iPJTj3VFJX9XokQ80F,248307
119,0.35,0.985,-5.676,0.122,0.00876,0.551,0.36,0.323,151.007,0dlTGl67UFWcKupzkxZYOn,343640
120,0.395,0.777,-5.848,0.0334,0.097,5.52e-06,0.197,0.12,75.575,2C0hJUVjp7FSchyhYiceJq,239080
121,0.334,0.854,-7.531,0.0494,0.00235,0.00114,0.158,0.284,100.175,7AtwQRLPdttsxcLM5tPL0t,397768
122,0.461,0.488,-11.143,0.0287,0.115,0.0,0.128,0.33,145.778,2dEgwtRjYl6TJkIwjRwn6z,236867
123,0.468,0.743,-10.846,0.0325,0.00819,8.34e-05,0.369,0.651,156.099,0kFM6t9htbB53Dg8frGDGh,241800
124,0.591,0.87,-6.381,0.0652,0.409,0.0,0.718,0.747,121.682,3YSfGJNDtF8KrHlwCAaVns,227600
125,0.384,0.535,-9.939,0.0289,0.238,0.00045,0.0533,0.232,132.445,5QRs63VVKNaqUjg6XSSckM,354640
126,0.365,0.763,-9.45,0.0591,0.00726,0.000457,0.0865,0.342,148.366,7txxAtOMwLLnQTpKeBL6bp,204867
127,0.476,0.331,-14.884,0.0305,0.31,2.82e-06,0.172,0.24,130.574,43thLwzSasUUZEYjYPeJh3,283133
128,0.474,0.369,-14.216,0.0296,0.0291,5.86e-05,0.128,0.156,61.207,0gTEvnqaTPmrDvzbKZtQuw,274107
129,0.435,0.666,-10.596,0.031,0.254,1.4e-05,0.0541,0.566,176.431,2o4u19nlQWOGg5mLanT7Pg,232640
130,0.456,0.59,-8.638,0.0327,0.00182,0.00379,0.104,0.243,124.635,2N2yrmodOnVF10mKvItC9P,283733
131,0.728,0.92,-2.828,0.0294,0.0673,1.61e-05,0.199,0.892,120.989,0ue0gFLwvXd8qZIPg35Qiu,221667
132,0.524,0.886,-9.154,0.0385,0.00566,0.00182,0.331,0.511,132.446,2F8Glc7r4mHHSCEegD4Ju1,235733
133,0.292,0.823,-6.763,0.0407,0.0117,7.79e-05,0.155,0.244,89.939,6Nd6ntkzr4t8o1FKPGOSMt,275395
134,0.733,0.726,-6.514,0.0371,0.379,2.58e-06,0.471,0.915,120.814,6xq5DxZWGgdStAxGAil0yw,197160
135,0.475,0.899,-4.321,0.0637,0.00375,1.91e-05,0.14,0.603,152.445,0X1sqQ652p1sceKM2nJlIJ,230667
136,0.295,0.833,-8.279,0.0764,0.014,0.0683,0.0816,0.625,172.756,5fIZDuxfuM4tANRHZ8Btju,343173
137,0.485,0.949,-5.79,0.0404,0.00327,0.00631,0.115,0.742,135.972,74BDVL4TC3P8wyrYViuVjO,247840
138,0.442,0.491,-6.598,0.0246,0.00693,0.00491,0.114,0.125,79.954,5g1rzUEyVFNr2i4ifEjlVN,232120
139,0.28,0.908,-5.509,0.109,0.0327,8.85e-06,0.18,0.26,118.698,5XcZRgJv3zMhTqCyESjQrF,270080
140,0.413,0.975,-4.597,0.1,0.0203,0.00113,0.492,0.387,134.474,5upt9rusOPs3OKuHYdDh94,231173
141,0.4,0.992,-4.88,0.197,0.00392,9.18e-05,0.933,0.123,142.287,6QhsQvMgEuqJE6z7re1ijE,193600
142,0.24,0.91,-5.78,0.0817,0.0461,0.0,0.272,0.192,144.518,2xEAfWiQEpZFjogKaHwr4y,286493
143,0.252,0.971,-5.597,0.1,0.00295,5.04e-05,0.528,0.305,137.497,5XeT9fYCeg1jYithrEni7v,259987
144,0.243,0.935,-4.104,0.0757,0.14,4.79e-05,0.116,0.153,143.489,1jbnDCA8DHKCoCRLqtoc3d,251800
145,0.452,0.873,-4.867,0.0613,0.000519,0.0,0.0592,0.433,80.473,2xlG9mnVa52SKAzsxDctbM,222027
146,0.614,0.568,-5.477,0.0276,0.00797,0.0,0.0997,0.516,107.849,2MrWu3Gt6ucsOHC6eE8oLV,293960
147,0.306,0.725,-5.199,0.0476,0.00162,1.04e-05,0.371,0.664,173.627,0OL0iYmqNBZnufCKGgNpH7,263200
148,0.341,0.662,-5.023,0.0335,0.105,0.0,0.113,0.2,174.875,72ZG3Ay0unYpQFaYyYiaKX,334907
149,0.409,0.868,-6.236,0.0368,0.0266,0.0357,0.276,0.704,147.211,0SPBrxOUEMIKugXR4bFhxs,198707
150,0.419,0.857,-11.931,0.0322,0.000508,0.0101,0.3,0.63,96.296,3pPPsabak57C7s5vvZYXdX,231693
151,0.55,0.878,-7.021,0.0371,0.176,8.59e-06,0.392,0.754,151.585,4QC1Kd4dctVuVA5I6HFuoj,334000
152,0.489,0.79,-6.154,0.0359,0.132,0.0372,0.0468,0.819,99.588,0N7te6wzRbh8vrbMILHZWK,215533
153,0.489,0.724,-8.367,0.0352,0.313,0.185,0.287,0.15,117.292,3qiyyUfYe7CRYLucrPmulD,300400
154,0.327,0.873,-10.779,0.0514,4.99e-06,0.0172,0.247,0.48,153.012,6qxi41lmbH35MT29bqlL4k,273867
155,0.333,0.445,-16.343,0.0283,0.00858,0.0451,0.167,0.35,89.371,3HzWxmvpQU3QHQ59zw1X4V,417840
156,0.391,0.938,-4.86,0.0792,0.00177,1.06e-06,0.247,0.654,134.708,2gvgvbokPJZ7Uw5u2m5LeP,208400
157,0.398,0.925,-14.052,0.0545,0.000124,0.0503,0.269,0.235,139.581,6nwKYbaUnKyBat8MQHtGeB,234160
158,0.518,0.858,-6.147,0.0672,0.00563,0.00349,0.0598,0.249,117.897,2dXsILW8gzkosqleHAvl0v,309973
159,0.329,0.885,-10.661,0.0904,0.0242,0.00433,0.735,0.481,163.538,76BYv24CcZt2u94JRjmATX,259760
160,0.64,0.922,-6.283,0.0385,0.00369,0.055,0.332,0.716,125.105,5awDvzxWfd53SSrsRZ8pXO,234227
161,0.413,0.873,-4.151,0.0536,0.000264,0.00249,0.204,0.48,116.68,0snQkGI5qnAmohLE7jTsTn,218933
162,0.649,0.903,-3.677,0.0318,0.000841,0.000351,0.122,0.412,121.841,5u5F7qLDvZjBSktaDp4HxB,225947
163,0.633,0.846,-6.347,0.0337,0.000819,0.00139,0.0762,0.448,89.23,1PhLYngBKbeDtdmDzCg3Pb,323933
164,0.361,0.631,-9.215,0.0356,0.404,9.9e-05,0.0685,0.541,137.757,2CzKVfVA9U7OKbIpAVPZOk,347627
165,0.396,0.902,-5.388,0.0742,0.00173,1.34e-06,0.345,0.398,91.919,5REvauR38closOS4IBf8qJ,192000
166,0.536,0.901,-7.211,0.0374,0.00145,0.0186,0.06,0.666,87.559,3QZ7uX97s82HFYSmQUAN1D,276880
167,0.262,0.777,-8.671,0.0632,0.0109,0.113,0.12,0.264,152.5,0rFWuqFgHAfuzE8uSB9TWR,182733
168,0.481,0.928,-8.799,0.0672,0.00022,0.558,0.106,0.427,96.699,6UB9mShVLbMm0W4e6vud4C,312360
169,0.502,0.912,-4.556,0.0564,2.55e-05,0.000173,0.106,0.72,116.761,4CeeEOM32jQcH3eN9Q2dGj,301920
170,0.364,0.922,-4.217,0.0567,0.000915,0.0346,0.0697,0.227,79.342,4e9eGQYsOiBcftrWXwsVco,235053
171,0.608,0.885,-4.296,0.0963,0.00258,1.33e-05,0.392,0.518,125.023,1a8JpAL3vbAdXYrEABvOtb,226760
172,0.429,0.631,-11.514,0.0769,7.85e-05,0.00411,0.175,0.376,162.734,1jzDzZWeSDBg5fhNc3tczV,168440
173,0.392,0.642,-5.267,0.0326,0.0048,0.486,0.296,0.129,92.698,2302lUwfZ4S4dVyPOCDFnQ,293293
174,0.656,0.932,-3.405,0.0708,0.00347,0.00147,0.144,0.544,130.936,7CpbhqKUedOIrcvc94p60Y,201960
175,0.648,0.896,-4.254,0.041,0.00138,0.000819,0.0879,0.468,128.115,3X0K6fII7VIwL1URPrp8Ko,217107
176,0.603,0.933,-3.358,0.171,0.00591,0.0,0.206,0.709,96.306,3IV4swNduIRunHREK80owz,213760
177,0.42,0.746,-10.628,0.0467,0.0141,0.0,0.0661,0.229,111.886,5Rizj5FLb2AyNKu9esjYY6,170000
178,0.573,0.942,-5.259,0.124,0.000246,0.00514,0.524,0.278,130.147,6SyutgkQfLKfcsWvmh02k2,246680
179,0.371,0.973,-5.303,0.135,0.000641,0.00163,0.0423,0.444,127.721,3cFnb3Rg9a7Gzqxc5QQ9YZ,164333
180,0.637,0.658,-5.775,0.0291,0.00918,0.00229,0.295,0.328,96.072,0xrkyEMkG4dVa5OMLQZOX8,264267
181,0.576,0.864,-3.981,0.0462,0.02,1.68e-06,0.683,0.609,97.225,2gSVKxPDww9Eep5rdvtdem,272973
182,0.621,0.876,-7.779,0.0728,0.00107,1.83e-06,0.292,0.537,142.017,3cixuToHeVkcYiPSPfUbqX,200427
183,0.409,0.932,-4.538,0.0339,1.87e-05,1.6e-06,0.31,0.591,131.761,55yvzYuvJYG2RUEnMK78tr,166640
184,0.445,0.802,-8.965,0.123,6.22e-05,0.00202,0.112,0.499,129.037,0Tp7uSZK21LZTbZRBNb9ud,400613
185,0.621,0.834,-10.068,0.0557,0.000779,0.456,0.0611,0.937,143.973,2aIB1CdRRG7YLBu9hNw9nR,218827
186,0.35,0.828,-5.373,0.041,0.000217,0.000161,0.0774,0.147,105.435,2EoOZnxNgtmZaD8uUmz2nD,318587
187,0.523,0.943,-4.203,0.0337,0.00704,3.81e-05,0.0579,0.766,99.607,4EchqUKQ3qAQuRNKmeIpnf,180160
188,0.458,0.978,-2.389,0.191,0.00231,2.12e-06,0.111,0.342,104.012,6holGuk1jKHTdWyWBOZi8l,221000
189,0.483,0.753,-8.937,0.0832,0.425,0.000142,0.257,0.42,115.102,15VRO9CQwMpbqUYA7e6Hwg,261093
190,0.457,0.902,-5.624,0.0313,2.17e-05,0.196,0.258,0.834,92.711,1jMaB19DiVR8OihLSuYFOt,246920
191,0.509,0.584,-4.907,0.057,0.0368,9.96e-05,0.384,0.685,170.411,6y20BV5L33R8YXM0YuI38N,278747
192,0.509,0.774,-4.054,0.0338,0.00189,0.000549,0.143,0.0824,116.529,1BExV8JprNJLvLeDE9qdEW,264707
193,0.309,0.649,-8.994,0.035,0.0158,0.00591,0.367,0.312,166.915,7EZC6E7UjZe63f1jRmkWxt,306440
194,0.434,0.897,-4.918,0.0488,0.0103,0.0,0.612,0.684,148.726,2m1hi0nfMR9vdGC8UcrnwU,167067
195,0.574,0.739,-5.745,0.0271,0.00152,0.000328,0.141,0.514,101.069,1wlKw9NAWVWpx7OIAyg9EA,283027
196,0.389,0.476,-9.342,0.0316,0.619,5.09e-05,0.255,0.566,148.117,6txWz9UapYHVxEd7dDIHXT,217107
197,0.446,0.632,-12.197,0.034,0.0793,0.000266,0.0853,0.359,113.176,7yaCciuyB1IhgMvLBE8Wa4,230960
198,0.804,0.696,-7.47,0.0899,0.00877,0.000985,0.314,0.657,95.721,3B4q6KbHbGV51HO3GznBFF,170907
199,0.358,0.893,-7.486,0.12,0.0222,0.0524,0.126,0.262,174.238,4h7bZNHnYP2umOomPbnfxG,293653
200,0.682,0.765,-5.021,0.0395,0.0268,3.42e-05,0.188,0.567,90.807,2hnMS47jN0etwvFPzYk11f,182747
201,0.293,0.817,-3.786,0.039,0.458,0.0509,0.355,0.138,150.249,2A7GGXmTlXuH9LOvBXgOX4,451320
202,0.629,0.867,-7.307,0.0603,0.0865,0.0,0.126,0.876,151.695,500Tkm3vJmVtdUwdCVxCTb,279800
203,0.142,0.92,-4.426,0.115,2.65e-05,0.00518,0.126,0.193,171.763,1wrhhPzd2ncJPNgUcGgBGg,256333
204,0.766,0.882,-4.478,0.0719,0.0674,2.3e-06,0.281,0.544,107.932,0sNKiz82ATCvT3f3XVVUUj,172467
205,0.651,0.804,-6.264,0.0283,0.0095,0.00386,0.182,0.713,114.635,0AxdJGlXJjEUsNONDuT2pe,200067
206,0.439,0.434,-14.918,0.0265,0.0783,4.87e-05,0.14,0.204,94.845,0gEyKnHvgkrkBM6fbeHdwK,274707
207,0.632,0.76,-4.798,0.0342,0.00245,0.000466,0.0494,0.671,119.95,02bDwHxd8UuWJyeytiohaK,257758
