,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms
85,0.799,0.552,-8.952,0.111,0.314,0.233,0.0877,0.394,131.962,1xXYPPWQkPjILLxjisFjni,211213
86,0.692,0.542,-7.9,0.197,0.493,2.75e-06,0.247,0.285,105.005,06O3hxudc6V0BOuoCFSy71,202120
87,0.637,0.542,-9.24,0.0647,0.0769,5.7e-06,0.0867,0.519,104.996,2zWpMvvYIOeklOAalITppF,175360
88,0.682,0.581,-10.339,0.0295,0.714,0.323,0.0802,0.539,108.98,38B09YXp40vr2PKjjPiX76,217320
89,0.634,0.139,-15.102,0.0534,0.681,0.036,0.0612,0.158,78.052,7HgFcav1g0HOJuyDosk7RT,300427
90,0.29,0.193,-16.879,0.0341,0.892,0.701,0.352,0.038,113.669,0vRN7PYQbs7gfkQqQpPXfM,320667
91,0.417,0.329,-14.817,0.033,0.702,0.91,0.125,0.0396,141.992,1jYhmB4lXOdsOeD3p0CAoD,350333
92,0.257,0.32,-15.042,0.0372,0.31,0.276,0.115,0.21,139.924,44eKkGUDhFdj5ELOxg7zsW,348627
93,0.68,0.844,-1.729,0.299,0.23,0.0,0.0305,0.895,172.302,312A8WfROSLvZbMDHBUPDp,254267
94,0.534,0.671,-5.023,0.195,0.0504,0.0,0.362,0.422,174.292,0NJu93oln1kkgbHLFzLJ4h,192240
95,0.763,0.786,-6.472,0.229,0.0146,0.0114,0.0817,0.504,93.857,33ZXjLCpiINn8eQIDYEPTD,325507
96,0.795,0.523,-7.165,0.0423,0.061,0.0,0.0914,0.855,133.024,5dNfHmqgr128gMY2tc5CeJ,186067
97,0.754,0.785,-8.178,0.18,0.0287,0.00144,0.319,0.821,94.123,0XgpiStoxq1IJncYlPrvZ5,296267
98,0.42,0.668,-7.35,0.0517,0.607,0.016,0.0585,0.338,125.391,67oyFnjJnn78fZP9KjeZx0,350573
99,0.53,0.873,-5.105,0.118,0.297,0.0,0.0521,0.583,162.154,5e3isD5st7PGYzSJuoRSIV,161587
100,0.736,0.0995,-13.084,0.0698,0.885,0.0,0.229,0.373,88.056,55qmtyvnYHkLsnEZGzrj8C,182240
101,0.389,0.29,-11.868,0.0393,0.406,3.97e-05,0.0758,0.158,185.007,6L2woktiAuW35BrcROmhW5,181293
102,0.625,0.577,-9.509,0.0604,0.157,3.46e-05,0.108,0.379,86.024,7DsTPoO5yu6IusWwOAjHjQ,210029
