,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms
210,0.786,0.785,-7.754,0.0511,0.0173,0.786,0.0721,0.724,118.986,5mFAYvetG9DA2TX0MPXvQf,205714
211,0.678,0.58,-9.926,0.0328,0.0945,0.89,0.0925,0.614,115.002,5dsJr1J5dhKQH45XfB5gCG,145043
212,0.828,0.497,-11.734,0.0447,0.406,0.214,0.0984,0.431,124.03,6EzzVExuIGiKpNMW6CoPRw,165094
213,0.829,0.65,-10.191,0.0454,0.0506,0.716,0.138,0.272,121.971,4gSZmvqn8nJhGTFpSDb4xp,146750
214,0.725,0.567,-12.398,0.0416,0.471,0.946,0.107,0.849,116.0,7xRI1rKIOUWowcx8RatIB5,183368
215,0.632,0.636,-10.633,0.0505,0.198,0.955,0.0911,0.899,115.032,6MnTxoiahJUSIm3fbmjz7d,134478
216,0.809,0.701,-8.734,0.0505,0.00461,0.852,0.0788,0.903,121.025,0hVFni2hBbiD4UEY78cDj4,132098
217,0.697,0.722,-9.867,0.0474,0.133,0.467,0.0885,0.142,122.987,0RVjgbNLH5QatRQFcHIeoK,174939
218,0.854,0.522,-10.791,0.11,0.171,0.83,0.118,0.531,121.991,46bsJ5i3K7WADtoLapaqXl,162287
219,0.645,0.69,-11.346,0.0369,0.00113,0.902,0.147,0.64,118.994,58h9ykNJXJRHP54xL5ajY9,205810
220,0.681,0.771,-7.875,0.0476,0.124,0.525,0.278,0.38,122.953,4BSmQvfsKSL1JJB5uSH9EX,174823
221,0.764,0.835,-9.834,0.0574,0.0879,0.813,0.259,0.171,120.033,4k4bw8nPD1uwqcj773gc9S,144000
222,0.713,0.716,-10.07,0.034,0.301,0.495,0.18,0.467,123.992,2zgCRZ2C8u6AvwzFBUiWLy,187510
223,0.816,0.653,-11.49,0.0503,0.423,0.872,0.239,0.815,118.022,6Sci0SvnrfrkGzF9x3WMRN,163132
224,0.834,0.696,-10.749,0.0488,0.162,0.501,0.105,0.769,118.013,4IVCGWDX3ZmMk5DhzgDyHz,164583
225,0.82,0.637,-9.467,0.0583,0.241,0.884,0.109,0.748,121.014,3nGhwMY33JcFx5zRp0qhr3,142810
226,0.904,0.66,-8.22,0.0434,0.00535,0.459,0.141,0.893,116.022,034cw1tgx1LoI8WEVVeIM6,127896
227,0.618,0.897,-9.64,0.0923,0.317,0.827,0.245,0.567,195.979,1MJsawMKnmyhtVSyVZoYON,163515
228,0.841,0.766,-9.285,0.0298,0.0883,0.834,0.0825,0.962,116.02,4SStDw9xSfr6ld3dqVuT54,134188
229,0.791,0.572,-8.782,0.0398,0.0173,0.523,0.0917,0.933,121.986,43yaqhvbafZeCdKDn07kAF,157803
230,0.826,0.545,-9.464,0.0588,0.267,0.9,0.103,0.757,121.006,7I5XOduj0waWw2NDGDN0XR,176057
231,0.618,0.767,-7.244,0.0327,0.000368,0.00111,0.356,0.386,98.02,3ZKVzUe6ECAv46aS4JguPY,177400
232,0.726,0.634,-8.148,0.0412,0.0183,0.875,0.0935,0.77,112.001,1SV72X5PxfLAtRoLSTh0DW,123623
233,0.759,0.835,-8.258,0.0473,0.0986,0.914,0.126,0.672,125.026,1m3ryYgsgutSOp9Yhovbyw,190264
234,0.661,0.757,-8.611,0.0442,0.126,0.868,0.406,0.293,120.029,5tkMd6xSUEnWO5OCRfumAP,163904
235,0.774,0.665,-8.777,0.0522,0.115,0.762,0.165,0.578,119.996,5uEPM3Jn6tpI0ylP7XDpic,130769
236,0.778,0.854,-10.232,0.0602,0.36,0.893,0.0413,0.937,105.004,7ewWrkIoaVNqJi2jIqQoyM,139691
237,0.764,0.501,-10.823,0.0661,0.273,0.0257,0.0879,0.739,121.952,2sa69uPrHIYp6EUFdrfEcH,160496
238,0.526,0.76,-10.016,0.0322,0.357,0.831,0.179,0.63,90.039,7AYoxhPG0qBR5qEwifjH7M,174289
239,0.756,0.482,-11.549,0.0587,0.0299,0.909,0.0931,0.466,121.991,53bLFGwJDJq3Io1dvCh9zK,143047
240,0.803,0.543,-9.369,0.0471,0.362,0.408,0.134,0.366,119.03,1zXvYJVExDC5cZ42IKnWDd,138855
241,0.686,0.895,-9.343,0.0434,0.00554,0.584,0.141,0.285,123.04,2JRWE0ZrqJpN6fIm3Uv6Um,142814
242,0.826,0.577,-10.308,0.0505,0.0173,0.885,0.142,0.433,125.02,7HRGIr5F5T4D10ge1kHzzn,261120
243,0.772,0.626,-10.497,0.0444,0.179,0.903,0.134,0.801,120.981,3Ffs56Mxt7zP6LGvPrpzYK,178561
244,0.796,0.614,-10.719,0.0377,0.0256,0.814,0.0993,0.638,118.03,0QQ6ykLAQDhjhViHoTBDEc,171485
245,0.668,0.784,-7.051,0.0297,0.0595,0.00119,0.113,0.917,115.062,28nSPI5sXK5hVl0EGUX9va,166957
246,0.831,0.77,-8.347,0.058,0.11,0.712,0.0908,0.586,123.016,0bTfumJ9ApJfnzUxPXtYEV,239512
247,0.765,0.484,-11.669,0.0573,0.352,0.938,0.0961,0.712,115.977,4vRdUh8WGSmgUbhrSm3juS,185168
248,0.8,0.629,-11.32,0.0582,0.0188,0.742,0.118,0.723,121.999,272XgYBTRfSaplQHgkQLlU,157211
249,0.74,0.722,-8.098,0.0405,0.0106,0.0729,0.197,0.763,111.984,3KIULwRxE5RszmdZftgoPg,130606
250,0.792,0.83,-11.533,0.0839,0.032,0.859,0.111,0.388,122.041,3dgudyUGKqiJrjarQqb4nt,137787
251,0.761,0.467,-11.587,0.041,0.099,0.074,0.237,0.77,123.005,6xo5teSCeZEpQFS0mAGpzH,136585
252,0.8,0.737,-10.286,0.054,0.00545,0.816,0.0993,0.576,123.002,1PRIws7WHZzyMAtkqY8GFf,163869
253,0.702,0.523,-11.288,0.0401,0.561,0.901,0.1,0.316,121.995,6P1Sq13ATXSGH6GuBNLgYo,177049
254,0.827,0.57,-9.617,0.0664,0.196,0.292,0.1,0.67,121.941,382xMRKvylb7fttIAdfo3x,145682
255,0.807,0.686,-10.386,0.0572,0.235,0.792,0.134,0.762,122.015,3df94ZkaOeD7cORyZPhFel,158616
256,0.574,0.677,-12.146,0.038,0.0457,0.361,0.438,0.636,92.022,1SWvHVJJOHKiZMupZe5QQ1,178811
257,0.817,0.65,-9.176,0.0409,0.16,0.912,0.0983,0.673,116.002,04RBO416tQ0jwAlUMGyLEg,184930
258,0.704,0.548,-10.399,0.191,0.00385,0.903,0.393,0.199,104.053,1vWIhi2b05jQcS66ZoFPQ9,134063
259,0.728,0.738,-8.294,0.0413,0.138,0.305,0.181,0.224,123.029,1kY6PCzlp2dznnokiWltK5,157466
260,0.746,0.709,-9.229,0.059,0.0798,0.0627,0.111,0.527,121.963,2Cr12x2NPnCSPvehXrGvtF,120274
261,0.732,0.703,-9.309,0.0671,0.00524,0.856,0.164,0.689,120.027,7wx8RPkum807zK5yerCdId,140714
262,0.784,0.715,-9.259,0.0426,0.0773,0.842,0.12,0.539,121.009,6CWC2uy4JLTtzd7yMHnyhk,162586
263,0.809,0.582,-10.02,0.0462,0.276,0.876,0.106,0.796,121.002,4UqFO4nFDE1YprxGKXDbq7,162281
264,0.828,0.623,-7.25,0.105,0.173,0.0437,0.132,0.725,120.007,1arJfoPkYukf8kO6xoAtdB,141688
265,0.737,0.702,-7.941,0.0519,0.165,0.000172,0.0788,0.824,121.983,4mg7h4COYL3i7wmqsfw5yk,155690
266,0.776,0.732,-12.737,0.0604,0.613,0.886,0.102,0.509,105.004,5aiOvmbtNgoq9IE81RPYfQ,159533
267,0.732,0.482,-10.808,0.161,0.567,0.00118,0.112,0.594,89.989,2fSZX40OkFC9b4MWd9Qwve,151197
268,0.673,0.685,-9.812,0.0339,0.32,0.908,0.123,0.595,123.005,5NFI3GNbkOWgMBV4RGOpuN,130589
269,0.805,0.728,-11.505,0.065,0.0672,0.842,0.0856,0.612,123.027,5svFXnxUeBiiFxhag0jsvS,172478
270,0.678,0.662,-7.517,0.0419,0.143,0.922,0.121,0.503,105.019,1Ek2h5aA9dUktXyPlBU8K1,130780
271,0.857,0.587,-11.157,0.144,0.473,0.903,0.105,0.377,106.029,7n1sLKQUPk9a5S6AnV3rle,156012
272,0.776,0.678,-8.21,0.0628,0.304,0.671,0.303,0.673,114.992,6p7psdvjWplaYw3St7pfA9,206565
273,0.735,0.764,-8.681,0.0442,0.035,0.555,0.134,0.514,123.009,4D0LCOwvdZTaFvTgrO21aG,191220
274,0.805,0.767,-9.934,0.0428,0.0726,0.861,0.0843,0.656,123.0,0BPrZn6KKm7sfRAcPDn1OB,157957
275,0.798,0.817,-12.342,0.063,0.295,0.866,0.0927,0.602,122.016,60JMyPFCgmd4d1OgNKrHBU,145194
276,0.711,0.817,-7.877,0.0313,0.195,0.0111,0.162,0.632,120.015,1BCQZ9aM5rycA59izaTvDn,146843
277,0.72,0.672,-12.772,0.0397,0.305,0.746,0.0889,0.27,120.016,03W3AExjAsmYMbMBTN1Fb0,177000
278,0.811,0.495,-12.628,0.0594,0.00175,0.923,0.0734,0.24,122.007,0AuCq3SRRvoqYYVynUavcP,165188
279,0.805,0.689,-12.401,0.0595,0.0432,0.885,0.0925,0.295,122.979,7Bko8RO8XY7ogxVDnPTFcv,159010
280,0.806,0.678,-10.646,0.0506,0.00515,0.835,0.156,0.829,122.992,34TomdP2f8zNChp7ZPjM52,160125
281,0.826,0.556,-8.353,0.0598,0.273,0.00915,0.107,0.587,126.964,2mRS9k004UMg0DZQiU6SIm,169668
282,0.848,0.548,-8.753,0.0812,0.329,0.795,0.117,0.73,121.043,3hIrUvsLFFX6NSFgtzvIYM,136547
283,0.743,0.907,-7.077,0.0462,0.438,0.852,0.0979,0.757,122.939,73huea7MNu3MBHYXyMJNBS,153763
284,0.651,0.643,-7.766,0.0955,0.234,0.000385,0.114,0.402,100.38,73hn2KeF3Ul5SLPuRdG1FW,119118
285,0.851,0.807,-4.19,0.037,0.0189,0.827,0.0628,0.623,124.007,0gFUmkpZkf1cB1Z8bX9CcX,163817
286,0.702,0.495,-10.985,0.034,0.00479,0.724,0.0825,0.845,122.989,2oijPzqTqStEd3QHS6emZT,151673
287,0.81,0.626,-11.481,0.0586,0.0363,0.875,0.0664,0.647,118.998,0ng2WBH3zVhv6DJbAbBoht,188035
288,0.754,0.423,-9.458,0.0493,0.141,0.868,0.117,0.782,111.976,5cKHfJFhrETvzTtfl0wDLG,156955
289,0.679,0.78,-9.407,0.0413,0.436,0.923,0.122,0.713,118.004,3RcnMbqsIKvVRsNeL4yUCW,126270
290,0.803,0.597,-10.291,0.0517,0.333,0.913,0.103,0.885,123.03,6fT3XkHMOE6IJFxdSnPtJb,140498
291,0.812,0.597,-11.372,0.122,0.279,0.707,0.151,0.283,121.998,3n5mMZCGrmdveLnP52PLkT,159869
292,0.81,0.693,-12.49,0.102,0.0203,0.824,0.0808,0.26,116.011,4vVHdxnGoCJRsniJrlpfKV,135837
293,0.804,0.67,-12.443,0.0509,0.449,0.784,0.155,0.729,121.995,5sUXXTOUPF5BScIyfFa6de,155365
294,0.806,0.584,-10.95,0.0574,0.00863,0.873,0.0998,0.442,123.015,6hskdB6CjGddZZM8EFqWMZ,141288
295,0.751,0.657,-9.07,0.0497,0.438,0.607,0.115,0.256,123.033,5eqT8HhLyF4tJLdt0ZkG4s,144237
296,0.811,0.686,-12.272,0.061,2.58e-05,0.862,0.0611,0.342,124.004,0V3lmsnBAUlzY11MsQlYzx,154993
297,0.665,0.842,-7.468,0.0346,0.0269,0.00927,0.138,0.174,122.028,0ruiNatYchRF2D5LmaUcS0,163794
298,0.776,0.411,-13.753,0.0456,0.0632,0.599,0.111,0.483,125.023,4WGFta0OCy4PsXeuBquwnl,155446
299,0.819,0.453,-10.107,0.0607,0.375,0.917,0.0977,0.809,117.973,0OVKk0EZpMdktZ9gjDxMgA,149351
300,0.81,0.816,-10.646,0.045,0.549,0.889,0.0827,0.805,120.022,7HyaQKy0GE8BH8RL8Mt3q8,155249
301,0.794,0.654,-11.762,0.0704,0.00441,0.246,0.0688,0.739,122.012,1pLGtK6vsLFnW1BW9iypLl,145450
302,0.616,0.709,-10.94,0.047,0.00136,0.922,0.103,0.78,94.005,0qqRDzo7lcfs80o2gvyvoV,148445
303,0.75,0.817,-8.271,0.072,0.0347,0.885,0.137,0.69,119.973,1uX2RO4DCedvoFzRG1ZWrv,136861
304,0.697,0.685,-9.849,0.0485,0.0329,0.889,0.0766,0.533,116.018,0YLL9HO8OkMIHvLL1lHTuF,171410
305,0.806,0.792,-11.163,0.102,0.537,0.788,0.097,0.396,122.027,58iMBDSYyrUu1OUcbgKE9r,142515
306,0.805,0.662,-8.801,0.0459,0.0488,0.744,0.0862,0.856,119.973,2ijvnOeTJsrCdvM60DhJrv,152000
307,0.712,0.538,-10.31,0.0391,0.245,0.667,0.158,0.242,118.001,0PDWQ5qEA7jQFNGLIYaTn6,125539
308,0.676,0.852,-10.113,0.0441,0.245,0.755,0.116,0.455,120.011,0BiazgTVfhiCyIYLG61MuA,114132
309,0.726,0.619,-11.778,0.0466,0.0919,0.833,0.239,0.573,100.992,0v799YajTUJsBabyhZ8Ttk,176512
310,0.704,0.853,-7.104,0.0386,0.0164,0.0642,0.12,0.89,116.011,3mU26RhXBEvSJ1dLDGnoBm,103143
311,0.743,0.736,-9.971,0.112,0.265,0.743,0.109,0.458,98.996,3Y91RhjYXel8kpYYyRdee0,146132
312,0.793,0.548,-10.04,0.0655,0.746,0.838,0.113,0.606,117.986,6tninAvQlvoGNm2SlkymFl,125272
313,0.713,0.511,-11.536,0.0366,0.0889,0.794,0.0982,0.545,118.012,2GEd7TU3LLU43WPehcBGZr,148172
314,0.775,0.668,-11.373,0.0712,0.29,0.842,0.0961,0.791,122.992,60dDoZlN63o3OxuQS1jUdi,159753
315,0.759,0.58,-9.962,0.0391,0.621,0.896,0.0971,0.608,120.055,3idF3m3E0RsZou2IUQWr5G,123855
316,0.694,0.759,-8.29,0.035,0.0493,0.0384,0.146,0.335,104.997,6f4sV0UrRRxKeYuhIziitZ,168176
317,0.804,0.758,-10.693,0.0595,0.428,0.911,0.0913,0.424,122.992,1zcJIY4U5nBL1DmEiozm6C,159568
318,0.752,0.782,-10.386,0.0658,0.0831,0.878,0.109,0.708,102.974,3za1Ph8dndYC1WQOMnP8Gw,130537
319,0.717,0.6,-12.133,0.0755,0.401,0.203,0.109,0.531,97.981,20aNrZPzr7t9zX0c4o71sQ,147215
320,0.69,0.72,-10.458,0.078,0.466,0.933,0.102,0.757,103.013,6YL1vFukV8xWsE2fdILh8r,168635
321,0.693,0.792,-9.001,0.0506,0.217,0.717,0.571,0.868,97.038,3CxClXBSTbxAngG0gOxbdp,162168
322,0.683,0.676,-8.456,0.037,0.0404,0.95,0.189,0.509,112.021,2mHBuade6ZjUi8IJIXer6Y,134558
323,0.744,0.648,-8.53,0.048,0.0216,0.633,0.137,0.506,122.0,1xPfvLibebPA6LMONa1CZg,161425
324,0.806,0.807,-11.655,0.0758,0.00158,0.838,0.139,0.429,120.039,5DRYJaUKIt36EdmIOi9Zqr,131358
325,0.882,0.516,-11.328,0.0846,0.0217,0.128,0.0829,0.516,123.016,2mHXrZLnTMjg75l087IcUF,187805
326,0.687,0.716,-8.954,0.0397,0.0711,0.832,0.136,0.497,98.001,1kRWuaByir1ZR606cK7Xal,162784
327,0.711,0.759,-10.871,0.0434,0.0014,0.105,0.139,0.227,119.005,0iYgYVFfBl7KdDQvWaQ70Z,166441
328,0.774,0.745,-8.807,0.0439,0.197,0.0675,0.109,0.915,118.029,5e4qABZcr2TMKbx1Nxn1Qh,148701
329,0.823,0.884,-10.209,0.0854,0.0228,0.887,0.0523,0.384,119.959,2qDZQv74KJa8G35uklkMor,130856
330,0.652,0.686,-10.544,0.0548,0.43,0.974,0.241,0.777,117.998,1cNJh5YNE5pYP4NkdI1HbR,124842
331,0.705,0.723,-9.699,0.0364,0.141,0.922,0.137,0.487,119.02,55xacOugN0ciJ2rfREnAmj,164821
332,0.748,0.579,-9.625,0.0327,0.0624,0.911,0.207,0.44,124.974,1e0zOQPF2D4NvGxHF7kKJi,134188
333,0.721,0.506,-12.417,0.0636,0.548,0.348,0.121,0.625,120.005,6lzmNqzGoE3DUMhz0e1rRK,147960
334,0.655,0.825,-5.037,0.0957,0.322,0.572,0.0824,0.887,169.897,7LhqAvWyZ2kTGbgVlFfwxg,167416
335,0.803,0.741,-9.056,0.0421,0.000232,0.779,0.0888,0.808,126.038,2ojfmYQCKOSuRtkm5DMugB,141363
336,0.659,0.793,-9.261,0.0338,0.103,0.926,0.142,0.763,121.004,3cCF6YAnAhGhSoaloBWrnc,121359
337,0.638,0.916,-8.317,0.0482,0.246,0.912,0.175,0.569,118.016,4iX1oeBzLpCWiH6Hmvsdlr,191786
338,0.753,0.545,-9.928,0.037,0.207,0.759,0.139,0.632,123.031,7zWKDGDSlyBb24QVQ0NulF,149850
339,0.787,0.768,-11.104,0.0587,0.0111,0.872,0.1,0.493,120.029,2fJDgXpf9qmu7a72Li6Hnw,130450
340,0.806,0.855,-11.264,0.0511,0.000877,0.888,0.0924,0.524,120.012,692MbCGMctyUveo653gkKK,132657
341,0.791,0.605,-11.259,0.0562,0.108,0.754,0.0903,0.786,123.051,6qfxxKluVBRJJstHM2iu0f,202927
342,0.713,0.658,-10.052,0.0417,0.194,0.894,0.141,0.576,123.97,0WnmCKYUXrLQq854TbIxMh,174010
343,0.796,0.856,-8.686,0.051,0.0742,0.784,0.114,0.695,122.0,0bgVGI9ttJB4mlntplktdS,204590
344,0.71,0.699,-10.69,0.0335,0.000951,0.943,0.126,0.548,118.023,6zURNOsa0Ye7bOg6Xdh8kB,191205
345,0.705,0.653,-12.172,0.0498,0.0408,0.84,0.104,0.902,103.006,0Q7KprWRYsB1cMRPqdE9EE,179194
346,0.805,0.686,-8.936,0.0604,0.0549,0.839,0.0597,0.828,122.982,7uxG8Ztxy3hyysBWH0ji8q,232611
347,0.694,0.759,-8.29,0.035,0.0493,0.0384,0.121,0.335,104.997,4OlTWEY79ip66YVpcDM4Gc,168809
348,0.787,0.368,-8.456,0.125,0.302,0.782,0.093,0.248,120.092,6ay12BsqCHKrUgealqsp1L,166487
349,0.769,0.535,-12.669,0.0454,0.638,0.495,0.104,0.165,125.987,14H9JGbtXW33IiZZrGXHe2,123989
350,0.696,0.519,-9.623,0.214,0.0856,0.471,0.126,0.513,170.24,38UI9esulL9Tz0qf7ahocu,169401
351,0.762,0.67,-9.653,0.0453,0.00518,0.209,0.0759,0.552,98.032,12YyUi0TKsP0CYJdM8VJcF,156735
352,0.735,0.483,-12.076,0.0504,0.0954,0.921,0.17,0.294,110.019,2IaNgDWKIiZpcdes0EDYOf,152512
353,0.575,0.567,-9.993,0.272,0.0847,0.358,0.392,0.371,79.641,3xj86LUUOiCPqva0qlLX9c,163500
354,0.718,0.558,-12.094,0.0562,0.229,0.751,0.0727,0.15,119.002,1mvbztL6b6ck5tTyPRzRoa,179185
355,0.737,0.532,-9.12,0.0501,0.216,0.866,0.0993,0.393,123.695,4iDnSVrgB1dTqc6YcCr1D7,131613
356,0.724,0.646,-9.594,0.0602,0.292,0.703,0.122,0.038,94.993,6VjQopfgLCJXfWuyZjRinP,206245
357,0.827,0.572,-10.048,0.102,0.257,0.838,0.204,0.566,95.0,7j2J4sxMT9gygdeMIhsXPj,148933
358,0.626,0.576,-8.878,0.0287,0.13,0.34,0.218,0.25,139.987,2jO22NtN82mzSrnFYKCohR,92044
359,0.703,0.705,-9.156,0.108,0.32,0.277,0.392,0.608,178.067,0InDxoX2ptrd3MonEdDAGY,157362
360,0.692,0.53,-9.713,0.0423,0.407,0.818,0.378,0.496,90.006,6GJiaFn55zKZaHWdkrQV5o,152813
361,0.803,0.675,-9.289,0.218,0.571,0.328,0.184,0.432,90.013,3xMSDenfYQZJRIeqftj6uD,140024
362,0.684,0.694,-10.881,0.0429,0.626,0.791,0.117,0.654,104.013,2Sh3wCJ9EAdaXZYJ6hl0nK,167654
363,0.769,0.346,-11.328,0.0336,0.302,0.796,0.187,0.374,138.05,4hBsASyhPe96EP9bCr3WuD,265247
364,0.835,0.636,-9.684,0.0536,0.495,0.918,0.102,0.611,110.015,46lLD0vdzsIvnHUFn4OQQj,124087
365,0.703,0.408,-11.884,0.0597,0.0358,0.814,0.0887,0.153,92.003,1gw2Gn6DahGUOejqx3ZkgZ,149815
366,0.647,0.712,-8.384,0.113,0.00282,0.835,0.113,0.515,90.121,070k6ag7NngIFxFdHxTEWV,152667
367,0.813,0.575,-10.017,0.12,0.342,0.591,0.0829,0.507,95.005,7b0KceNv1WJFrZZdGKeMPr,173755
368,0.755,0.566,-13.117,0.047,0.382,0.715,0.207,0.533,105.029,7kgH5hQvCxjOVDsmcMY9GS,167143
369,0.738,0.639,-9.87,0.101,0.416,0.114,0.124,0.746,196.022,5SNdMkjSIOnJ2PylM1vy8F,172060
370,0.769,0.684,-9.887,0.049,0.549,0.876,0.206,0.387,104.999,61t1uSn1XBMCJfNoPKR1hI,141679
371,0.646,0.611,-10.924,0.034,0.444,0.906,0.126,0.481,97.01,59hCOTE2Chj2TSSOFhb0ix,180442
372,0.739,0.377,-12.595,0.0526,0.0841,0.852,0.104,0.438,92.968,7yjEL0DpJ6XQ3UwYzHXK89,169677
373,0.754,0.462,-10.489,0.0366,0.545,0.905,0.117,0.381,94.079,5qyo4WoigoojlX6HgCJLDN,146809
374,0.734,0.504,-8.55,0.0393,0.482,0.776,0.116,0.524,101.985,5PbsbPLDxjsv8GkJ55Kane,170998
375,0.687,0.363,-9.867,0.0417,0.0164,0.073,0.121,0.165,79.958,5blAGUa4xAdtRXd0tPLntx,133111
376,0.647,0.512,-10.781,0.03,0.343,0.826,0.0937,0.373,117.951,0daTVWbKbOpsLBsODloj6U,187640
377,0.755,0.602,-11.148,0.0831,0.0475,0.0118,0.18,0.538,96.966,5jiGzXMsCk3fBR1c6D8dbk,171959
378,0.705,0.557,-11.992,0.236,0.287,0.646,0.107,0.716,179.982,32DxkJAZsaTjvms6twoh3M,153466
379,0.683,0.653,-7.371,0.0441,0.412,0.272,0.152,0.851,159.998,5ZhdlVeImP8xSX2bvFsLFM,161146
380,0.631,0.607,-9.136,0.047,0.786,0.85,0.0922,0.34,169.942,0m7893OXsfrIMnYhIF96io,186353
381,0.734,0.622,-10.582,0.0423,0.0114,0.906,0.13,0.818,150.042,1jc9R9XzVXb9544V5nnFjO,144000
382,0.634,0.616,-10.675,0.0511,0.0068,0.893,0.101,0.588,89.996,3vidN2PzX7CFfW8nidfInp,131460
383,0.758,0.732,-6.695,0.0564,0.00553,0.805,0.0963,0.46,89.998,5Pzsa2MhaiMiqUVp337xcz,162072
384,0.729,0.61,-10.277,0.111,0.409,0.701,0.102,0.592,95.993,6pA2EKmGXbqz8HD8P7Vou4,169616
385,0.593,0.468,-11.003,0.0325,0.41,0.377,0.287,0.662,80.007,6ib0cGzYHzNnXTyvWZJjhY,123484
386,0.722,0.779,-10.134,0.0441,0.209,0.919,0.111,0.611,105.998,1hC3inNUaDjYq03rEtqZ9S,165628
387,0.625,0.557,-7.014,0.0428,0.611,0.000112,0.249,0.578,90.012,3wB8WSvCpesutNBlAL9u4f,162865
388,0.704,0.59,-10.2,0.0373,0.511,0.815,0.154,0.0593,85.026,1WzH8nVUPKYxQYrjSgKvZu,166603
389,0.749,0.615,-10.653,0.0522,0.0529,0.378,0.105,0.568,98.018,2RkqVTB5TNHA1LgysWiiG7,154286
390,0.837,0.371,-13.329,0.157,0.336,0.678,0.0896,0.683,88.005,7amtNm3217jxpizGyEilGU,152236
391,0.686,0.462,-10.362,0.0353,0.536,0.0852,0.32,0.471,90.006,6kb5ySePWQOYRop5cCZxtk,143827
392,0.702,0.556,-10.972,0.102,0.217,0.688,0.133,0.775,95.004,6NUFb8GBXTiVeHPHub0Jet,123896
393,0.668,0.417,-10.843,0.0602,0.066,0.777,0.105,0.515,84.027,5Jrcu5PcgnGPaVksd5HsoL,160110
394,0.756,0.682,-9.355,0.182,0.0527,0.273,0.1,0.698,95.032,0vgmTfUAlv3LpckNWVZml2,135639
395,0.824,0.514,-10.09,0.139,0.537,0.791,0.604,0.511,100.015,4WqphTRB0hpZuaenyPfuAQ,147603
396,0.751,0.717,-10.125,0.0424,0.339,0.579,0.11,0.329,103.003,2IdOwju0wonb7VYl6dwTfN,159904
397,0.701,0.792,-5.371,0.0562,0.0443,0.68,0.11,0.171,90.003,4LB0sZyfjbOYYxqO258V7R,301333
398,0.483,0.242,-11.883,0.0351,0.9,0.402,0.162,0.1,115.339,1rfpMoc2m36rWY3eEzDYa5,155748
399,0.614,0.44,-8.463,0.0331,0.792,0.817,0.117,0.17,86.001,7tM3h4LbHq2eiTmL8R5LVm,148550
400,0.791,0.735,-10.389,0.0942,0.245,0.923,0.106,0.764,95.02,34NdxXVBybXcuKxqjvFEkD,131828
401,0.781,0.524,-8.85,0.0405,0.79,0.000112,0.108,0.333,116.068,6BEXptqXfWnoL7H52rO9Sp,118381
402,0.765,0.706,-9.757,0.0618,0.22,0.675,0.107,0.765,103.999,2zBCmKFdr1HlwjLlG1SLDZ,166380
403,0.592,0.686,-8.569,0.0293,0.0014,0.644,0.0953,0.609,96.989,0Q1QAjP2M4vnepgEquPDSd,223318
404,0.657,0.577,-10.691,0.0383,0.161,0.453,0.32,0.335,92.991,0BOjyOfLDMM5VFjX9mVnC0,145955
405,0.719,0.596,-10.626,0.0503,0.242,0.888,0.111,0.35,103.999,6XgXw8seQxrpfipm3hpVpq,167085
406,0.737,0.604,-10.708,0.0549,0.0383,0.785,0.0928,0.118,90.995,6jNs1XlesQNasXmilSX9Fy,130641
407,0.665,0.368,-14.135,0.0406,0.517,0.875,0.24,0.21,83.99,31L35b1yilnFlIdfp1mTrD,162482
408,0.735,0.833,-7.781,0.106,0.385,0.776,0.33,0.163,97.986,2cJybE8dRCojsQOX3jEog3,148628
409,0.759,0.529,-10.726,0.247,0.465,0.00179,0.659,0.803,87.969,0HjAktWjqf2Z32HdMqGHjG,134188
410,0.639,0.486,-12.895,0.105,0.63,0.832,0.103,0.8,182.068,5NAn72WqOzkEmepjvOFoTk,142803
411,0.824,0.463,-11.707,0.0657,0.383,0.145,0.116,0.524,99.998,48b3SQosR9GMdAiQTnp39A,146541
412,0.653,0.697,-10.152,0.0308,0.0211,0.942,0.178,0.615,92.002,3Fw9kdBPVtHRes6Emxzxjo,149490
413,0.623,0.716,-6.132,0.0358,0.175,0.67,0.157,0.411,98.008,0Hcp9Zz6nqfWV4NdUQGLCu,178759
414,0.73,0.482,-13.524,0.0677,0.501,0.885,0.0891,0.348,93.991,50adLFQf6i4RfMEwWY3HAe,173198
415,0.747,0.698,-10.54,0.0514,0.0733,0.903,0.22,0.541,118.01,3GodQmLxpI3BHpTzHgAohF,149966
416,0.68,0.733,-9.749,0.0345,0.378,0.967,0.193,0.308,111.979,1nOep2Dc2dDDzn6RiGb7mL,155748
417,0.732,0.781,-9.675,0.0591,0.0215,0.872,0.0935,0.755,90.01,0oItjnT1wQnuqYuZLjDUwl,142304
418,0.499,0.46,-10.735,0.0308,0.157,0.00011,0.0954,0.214,159.969,3Ii0riF7ApxBszuGZRCn22,137601
419,0.689,0.6,-8.162,0.0316,0.294,0.837,0.127,0.461,89.995,4pH74sROAzeSLbkPhNVDJC,150390
420,0.711,0.694,-7.702,0.1,0.244,0.837,0.0856,0.891,89.987,3HbQtlUn24xqRisosDW1qm,130844
421,0.698,0.361,-11.746,0.0533,0.596,0.0447,0.239,0.444,168.001,12dLpLXhIYR8VsRGFr5Gun,151934
422,0.523,0.631,-6.561,0.191,0.461,0.000198,0.301,0.464,97.308,0PzPxKKJqQ866DGsVVolqC,131336
