,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms
109,0.241,0.485,-4.26,0.0343,0.206,0.0272,0.107,0.135,144.082,53RnN1RVqroMDGPmu4am2q,276147
110,0.747,0.689,-12.367,0.0564,0.3,0.164,0.495,0.5,105.2,40fvaHbI42nHyqkZNfthLa,263107
111,0.731,0.668,-9.848,0.0558,0.0629,0.923,0.112,0.514,106.012,2WYPdv9OZRZehDTuD3Hv3B,361853
112,0.12,0.0192,-24.062,0.0395,0.94,0.596,0.108,0.0261,69.629,3iBjKjL6eKxdsOwxvYWPtf,531200
113,0.696,0.878,-4.118,0.0736,0.00135,0.913,0.077,0.804,100.007,29y9mHmq66qEkL3zvF35Us,271766
114,0.678,0.818,-6.269,0.0393,0.0662,0.000486,0.123,0.344,109.991,18HSQCpdIYmitnbMNA3Ftb,282958
115,0.466,0.333,-18.219,0.276,0.668,0.133,0.722,0.612,144.612,1ZivmsjB3JLu5JNiUpArFR,206267
116,0.687,0.812,-6.67,0.0444,0.256,0.189,0.162,0.837,128.056,6SkXH2YkrZ9C9e427JBPXd,319922
117,0.703,0.761,-10.136,0.0552,0.115,4.99e-06,0.103,0.652,104.838,4lnQfs7AmQm6dqCaNMDJLr,353987
118,0.343,0.841,-7.237,0.047,0.114,0.747,0.384,0.508,134.881,29uQW0hQQLU39lTYoB9YMo,383360
119,0.771,0.402,-14.137,0.0532,0.0432,0.891,0.105,0.554,105.496,0y8fgvnhSaKmpLBe1ZmSBs,225546
120,0.805,0.794,-8.357,0.0394,0.135,0.68,0.0523,0.965,114.983,2jisyRUrYHGLBA5MJyjtjP,347520
121,0.413,0.59,-11.636,0.063,0.674,0.881,0.122,0.619,84.601,5xCDBg3tmrfhtrxoounGqX,408947
122,0.912,0.642,-9.068,0.0456,0.3,0.0378,0.133,0.942,128.007,55zvJZyypDCwDDsElUoOIg,285112
123,0.467,0.803,-10.175,0.0483,0.617,0.929,0.109,0.789,119.403,4IPQzlBPgmC90DHjARjcxE,370987
124,0.7,0.816,-7.626,0.0512,0.276,0.617,0.0499,0.745,120.09,3xC313KKZBfevVOwpotAJG,309307
125,0.752,0.761,-7.391,0.0532,0.0361,0.403,0.0636,0.886,127.001,598K8zt6kGPofc9S5J2PyF,339582
126,0.699,0.458,-15.151,0.0382,0.00263,0.79,0.108,0.805,114.96,2044D48gRb4kikO2wBzixU,292973
127,0.43,0.754,-8.374,0.0436,0.0774,8.56e-05,0.158,0.723,94.403,7ztfwio9xclfZl6PS4QLew,253747
128,0.719,0.431,-9.226,0.0357,0.834,0.739,0.145,0.378,112.004,1aJrVsHwcQMZ8TZ6mlvT5J,267860
129,0.512,0.643,-10.778,0.259,0.0168,0.85,0.0539,0.238,161.993,7J0KTh2F7eWbZ4I8oTIJPb,752901
130,0.588,0.894,-6.956,0.0394,0.107,0.891,0.0964,0.961,149.975,54G1zFymlObTyqsEW67UsN,436724
131,0.721,0.497,-7.608,0.0392,0.217,0.00219,0.192,0.692,136.654,43ZH4kYgeTrkKdKRwPmVIO,163347
132,0.738,0.91,-8.217,0.0446,0.146,0.829,0.112,0.378,102.014,5UnJ7x1NgCA59AvC1f9Ikp,209412
133,0.643,0.875,-5.389,0.0421,0.123,4.64e-06,0.634,0.731,141.016,1UquYPgVQjce3Lw0r4t9AB,213813
134,0.764,0.686,-8.47,0.0307,0.559,0.0517,0.0692,0.966,133.437,4bLUJvXr0ltCXF9VwrZwOK,241053
135,0.306,0.572,-5.628,0.0324,0.0112,1.55e-05,0.0856,0.38,81.664,4zqm79TzcTDvcPtJLCmvMz,168240
136,0.739,0.617,-6.712,0.0367,0.303,1.39e-06,0.084,0.754,105.029,3uFLYpFeorS6uTQcjGzvUo,259520
137,0.721,0.867,-6.209,0.0528,0.048,0.125,0.0828,0.917,125.005,2rTvyBnRGBkS37HsGRs6Uj,316680
138,0.556,0.948,-5.522,0.0886,0.000667,0.103,0.0505,0.505,174.975,5k3jdIh7BpJaV1DntDQoSD,250667
139,0.712,0.701,-8.481,0.0414,0.182,0.197,0.119,0.669,99.989,7Dt7ZtnStZoHrRQqoMnYzm,291187
140,0.784,0.927,-5.289,0.0859,0.177,0.527,0.195,0.852,165.003,0QybpjKLks5pUtv3tp7YyB,232773
141,0.548,0.909,-5.256,0.0487,0.0128,0.763,0.563,0.59,100.002,0ySUE8CaBEo0jKn7OdsLxL,189686
142,0.614,0.717,-9.428,0.0441,0.187,0.00435,0.0869,0.208,114.016,0aCfQW2mf0UfQpyPswG8Ou,367640
143,0.744,0.587,-9.107,0.0479,0.000233,0.908,0.0683,0.454,119.983,7B6xWA828l6A1trZcl5XQz,299538
144,0.0,2.03e-05,-10.862,0.0,0.176,0.293,0.119,0.0,0.0,7r9M2GybYSWqLaFI3TjS5i,429515
145,0.525,0.783,-5.661,0.0364,0.135,0.0614,0.157,0.254,167.968,5C4MbzKBwK3SwRk088VlTc,202000
146,0.692,0.756,-10.122,0.0618,0.206,0.767,0.0951,0.794,119.85,4LZbMk3BS0qUa1z63XKEfr,368720
147,0.715,0.791,-10.601,0.0357,0.0588,0.787,0.109,0.813,123.977,71DQZmXXNeeo67p5NhnflV,349733
148,0.664,0.831,-6.518,0.112,0.0676,0.00143,0.108,0.203,113.986,3yNTv1i9lrOmAFpOPWp0NN,365945
149,0.852,0.581,-4.602,0.108,0.0637,1.12e-06,0.0526,0.682,102.986,5RDjQagGoOKuU0QSrqhPwB,278267
150,0.871,0.76,-5.848,0.201,0.0825,0.000482,0.0416,0.831,97.799,2FR8rh6chJduCDILCwS98s,299147
151,0.632,0.636,-7.391,0.036,0.0184,0.0706,0.358,0.235,60.039,0IgMRFs7vMWyKY3m9piuPC,205373
152,0.405,0.813,-7.271,0.059,0.0624,0.892,0.0956,0.266,97.77,3F9zco5XJEtoD3TobnjBDY,350000
153,0.778,0.785,-6.69,0.0599,0.115,0.453,0.163,0.54,162.968,4rMPoXsf6JvuYs3rfopSjC,293864
154,0.327,0.232,-17.274,0.0408,0.989,0.96,0.103,0.0751,104.674,6lKIstOq3z5X4AYjrE4NBh,359140
155,0.742,0.304,-15.92,0.0483,0.382,0.93,0.0638,0.693,119.221,0vslX9GqpxsxPmybf6loLQ,374267
156,0.582,0.73,-11.23,0.0316,0.194,0.874,0.117,0.518,111.38,35htkwaVwcVleb0OzAf7sa,311000
157,0.759,0.352,-12.161,0.0297,0.44,0.0201,0.106,0.374,93.261,2kYp7f2p4oUJaMxyMxlXjr,242347
158,0.522,0.345,-15.471,0.0307,0.537,0.00986,0.313,0.235,141.896,1pPCBcqD5qE1kc4dAP4VRu,362773
159,0.703,0.97,-5.124,0.0439,0.014,0.00957,0.323,0.945,142.001,5W6Tmv6iwccVxcAg9GxO6N,247267
160,0.574,0.855,-8.985,0.0473,0.362,0.838,0.132,0.649,110.973,50L32bHQWSc7nBVA9aItu8,333000
161,0.657,0.82,-7.27,0.0531,0.0103,0.00262,0.0863,0.86,97.96,7r8zQjlXoWUcwHfH8CFkcW,275400
162,0.605,0.528,-12.99,0.354,0.113,0.0449,0.192,0.639,167.922,3PpeW7uR32FZpTMWXFC8KR,323893
163,0.741,0.81,-6.899,0.211,0.357,0.00128,0.111,0.6,149.687,2T6HbMTfRuqQEfdz4kekxF,266867
164,0.72,0.635,-9.313,0.0441,0.303,0.0356,0.221,0.755,120.013,1n7lqMuJ7IpfP7Z11BVcqm,369373
165,0.736,0.73,-7.931,0.143,0.585,0.657,0.62,0.531,92.977,0ijP0Te0oJrXNK5yRcbkuv,273829
166,0.707,0.728,-8.65,0.046,3.59e-05,0.747,0.0703,0.703,124.991,1W5WD15xO7iUrYycJV0ZB0,400958
167,0.703,0.683,-11.808,0.0443,0.0642,0.926,0.243,0.632,115.011,4oJ19m24MzJXZt0u8qj3Qs,413309
168,0.711,0.576,-8.784,0.0305,0.648,0.00226,0.0528,0.644,120.117,1BWsOxeMx83OrKGCV4gxly,178560
169,0.874,0.316,-15.596,0.113,0.189,0.0147,0.0691,0.919,98.179,67OOgbV2tnbkMjWSgIrWMx,257020
170,0.495,0.894,-4.814,0.0441,0.00453,0.000596,0.103,0.213,126.03,5TbzAWWc5eJaANpA9kfGCd,239894
171,0.463,0.0558,-22.238,0.0324,0.943,2.88e-05,0.0864,0.226,94.538,5DEQxykxDGmWL6PCj4Ier4,157907
172,0.656,0.376,-13.852,0.0352,0.0884,0.0017,0.0695,0.681,87.006,24v5RQ1ubfgK1XVKf4zqd8,462227
173,0.621,0.873,-3.067,0.0369,0.0406,9.1e-06,0.0824,0.873,97.96,5hM5arv9KDbCHS0k9uqwjr,237800
174,0.64,0.74,-6.3,0.0301,0.079,0.238,0.133,0.659,143.998,37S3x8vmSCAzn33Cn3zAf8,242027
175,0.745,0.579,-5.771,0.138,0.0354,0.0118,0.246,0.645,97.002,5ZpjODX6OH1xZs3AOewTO6,293947
176,0.73,0.695,-14.085,0.039,0.0192,0.353,0.488,0.906,127.154,7D4wswIHjbVhRipRkG2VbV,413983
177,0.322,0.059,-19.854,0.0332,0.994,0.925,0.124,0.0378,136.787,1TXg4GqJ9PlXuUIwmSBEFX,746800
178,0.425,0.769,-4.765,0.0465,0.00147,0.266,0.641,0.903,129.452,5aLD8CPaEu3Cj9ZcAqWWA6,237547
179,0.36,0.757,-6.727,0.0456,0.0982,0.0,0.518,0.242,199.808,5wYrElYsZr6Fz4BbJGqdhB,333533
180,0.47,0.56,-6.844,0.0392,0.00244,7.14e-05,0.468,0.168,140.02,3KYC7CK4Itjy7UXn1BaW67,269079
181,0.656,0.914,-7.471,0.0394,0.000943,0.0628,0.159,0.576,113.259,2Di0qFNb7ATroCGB3q0Ka7,285907
182,0.844,0.765,-5.729,0.0364,0.0038,0.419,0.0625,0.893,121.986,24As2xJiMSwFfb7iOUC3jP,396810
183,0.708,0.81,-7.682,0.0332,0.000125,0.646,0.124,0.436,123.032,0dnyEpWFsxHBgSJiCMRqUg,300975
184,0.65,0.818,-6.548,0.0421,0.00156,0.763,0.651,0.512,119.999,7lvP5uVkIFcHigd8tCBI8A,319280
185,0.184,0.543,-13.583,0.0391,0.016,0.0,0.105,0.211,98.4,2gG3ivmsfylVXLyIJvLXyN,396067
186,0.545,0.887,-5.129,0.0678,0.00139,0.221,0.0661,0.596,131.315,3Fr2tOJ8cplHYH1fH0LN4k,234080
187,0.438,0.661,-5.578,0.0595,0.0441,0.00479,0.534,0.659,149.921,32BMVthGCmmdwgXX6Suvug,132160
188,0.631,0.295,-17.153,0.0988,0.969,0.345,0.0811,0.918,87.434,6Dsf0CSLtXSWArawOLeGQu,127013
189,0.554,0.391,-8.75,0.0402,0.577,0.783,0.112,0.552,178.005,5PSVTn9Nd5PhVI7wbYcCoq,349467
190,0.705,0.757,-9.155,0.0539,0.0585,0.629,0.0968,0.572,114.936,2c2evmlfdYClBPG0jomM2g,422800
191,0.65,0.921,-3.711,0.0563,0.000943,0.619,0.0588,0.77,120.941,67zr6xdiSAhsuyvL2Dczc1,196364
192,0.803,0.679,-8.924,0.0319,0.422,4.94e-05,0.107,0.856,126.971,6m0mr0H4eP1mAUIxo3gIj5,207680
193,0.553,0.364,-14.286,0.0375,0.301,0.0406,0.133,0.521,89.1,59vPoVmQWLAhAN3pqo1XHP,307867
194,0.782,0.891,-9.599,0.037,0.000648,0.888,0.329,0.567,119.996,1HZrsteSYpFVKpgtmakTvB,275528
195,0.74,0.709,-7.336,0.0443,0.021,0.00045,0.08,0.844,105.019,4lWh2ctlqOJ2UNwWDY8dsJ,359453
196,0.755,0.941,-5.094,0.0598,0.00185,0.0103,0.0554,0.815,110.015,5eNRB1wX4WTOVIadA6eZiH,228893
197,0.631,0.446,-16.947,0.0281,0.117,0.0,0.356,0.964,138.886,1Gylhj6LpPl53F6dYDhwyk,186933
198,0.61,0.769,-10.029,0.147,0.0129,2.74e-05,0.0895,0.433,180.1,5g3mXRgz9EQ80lbLr9CcEd,313067
199,0.722,0.625,-9.53,0.0342,0.118,0.553,0.113,0.637,99.035,4l5uxmrBy57ccTRyF8K1lJ,216293
200,0.729,0.74,-5.444,0.0258,0.00226,0.0305,0.13,0.966,115.984,1MmDfBzGsWKXb0rQfTyvOy,219293
201,0.646,0.272,-11.481,0.0747,0.0866,0.0105,0.164,0.271,135.589,34TVXc6sA48aAXRpoK0Wr4,305766
202,0.614,0.527,-6.374,0.0302,0.597,0.0,0.11,0.354,121.941,42bbDWZ8WmXTH7PkYAlGLu,211764
203,0.717,0.838,-5.531,0.194,0.205,0.00925,0.0735,0.733,171.886,5V2lFnzj2Kc53p97IjgFtN,234653
204,0.752,0.564,-11.813,0.052,0.0213,0.9,0.0523,0.133,122.0,1SHPIjEgj9RJc1S6AP7SFY,456399
205,0.782,0.588,-9.369,0.0429,0.158,0.688,0.137,0.506,114.967,2qBWP07fO7ChPrivuloexG,386533
206,0.569,0.288,-19.628,0.0366,0.421,0.573,0.075,0.0838,127.971,79X7n4QBY5n6L8eqYfM19q,488989
207,0.689,0.838,-7.345,0.0314,0.0117,0.0695,0.405,0.924,129.958,44fl6BGyZ0li4szAFTQzNK,249067
208,0.726,0.698,-4.165,0.0431,0.049,0.0,0.309,0.867,143.994,3w3y8KPTfNeOKPiqUTakBh,233478
