,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms
25,0.755,0.702,-6.013,0.0394,0.464,0.000434,0.0518,0.625,122.014,1f3flfdU4VDM2OBDD2FMia,184200
26,0.863,0.673,-6.576,0.1,0.258,0.00271,0.0745,0.821,115.952,3D5wnLaeVlCCIPzQOOAirA,237053
27,0.537,0.656,-5.863,0.0411,0.0458,2.54e-06,0.112,0.45,141.873,2bDENJyfbxj0neGiXUFvIX,232173
28,0.617,0.567,-4.188,0.0828,0.0584,0.0,0.0933,0.505,90.246,1CnPYaKxTVb4LWOtiGOm0m,217603
29,0.668,0.725,-6.127,0.266,0.0102,0.000479,0.0561,0.729,191.944,7xHWNBFm6ObGEQPaUxHuKO,210227
30,0.774,0.753,-5.446,0.0517,0.152,0.0,0.0371,0.896,119.002,76hfruVvmfQbw0eYn1nmeC,219147
31,0.384,0.955,-2.884,0.266,0.0535,0.000997,0.0958,0.199,171.888,5MapUlM1un2Kh4aZ3IyWcL,217173
32,0.758,0.718,-6.129,0.0383,0.00565,0.00132,0.0781,0.127,115.04,3CWuU5kIw8zsWJTcgreUwl,233726
33,0.279,0.742,-6.46,0.0898,0.000185,0.0,0.593,0.328,189.868,16pwlVsypm4aDKMhXdOuXg,231013
34,0.748,0.788,-7.055,0.0334,0.0591,0.0,0.0863,0.884,120.076,494OU6M7NOf4ICYb4zWCf5,235493
35,0.677,0.497,-5.763,0.0809,0.152,0.0,0.0911,0.419,99.137,0Zbbxnx4SGGHoIow4PpISP,236853
36,0.775,0.723,-3.479,0.0486,0.17,0.000672,0.0579,0.604,124.05,26haJjtanhamtf25RXH0MO,170323
37,0.628,0.833,-4.126,0.0282,0.0079,1.48e-05,0.074,0.56,128.003,5rePjHvMXWqVt1EenTR1w1,218293
38,0.731,0.867,-5.881,0.032,0.0395,0.0,0.0861,0.776,104.019,3cfOd4CMv2snFaKAnMdnvK,200373
39,0.641,0.922,-4.457,0.0786,0.0291,0.0,0.0862,0.847,146.078,3bidbhpOYeV4knp8AIu8Xn,258343
40,0.532,0.783,-5.697,0.0523,0.0038,0.0012,0.161,0.643,124.08,0nrRP2bk19rLc0orkWPQk2,247427
41,0.836,0.552,-5.66,0.0851,0.0433,0.0,0.0773,0.525,97.036,5fHNot2sHBsTUMqaGQlksX,218173
42,0.654,0.796,-4.761,0.122,0.0188,0.0,0.0948,0.491,108.854,7kslwVl5nsh9oefSuuPNN9,178583
43,0.718,0.786,-4.193,0.0476,0.181,0.0,0.106,0.756,102.019,189qPV1Uiwf661GvF5RnX7,212304
44,0.574,0.694,-4.697,0.0327,0.00481,0.0,0.102,0.401,109.85,244AvzGQ4Ksa5637JQu5Gy,168667
45,0.519,0.799,-4.207,0.0371,0.00878,0.0,0.107,0.226,107.489,71iSmEeF0qRVyULABxP75P,277600
46,0.625,0.858,-3.483,0.0462,0.092,1.36e-06,0.266,0.418,116.98,5jAYbBuwroXXigCj4IGFdA,232360
47,0.421,0.791,-4.998,0.0496,0.0117,1.48e-05,0.146,0.499,130.075,6kwAbEjseqBob48jCus7Sz,257200
48,0.69,0.784,-4.653,0.032,0.323,0.0,0.203,0.669,106.066,3u1S1OmAUhx5DRlLrXqyp3,194408
49,0.486,0.892,-3.529,0.0606,0.0774,0.0,0.0532,0.361,72.984,0Obr1fxJYUKZ52Azp1a3ct,198763
50,0.425,0.642,-5.06,0.0502,0.164,0.0,0.118,0.112,170.008,1snWlbcbgQpJfknoI30DWG,211867
51,0.74,0.669,-5.199,0.0373,0.0445,0.0,0.184,0.536,122.007,6X6SdJzxyw7GzxwP2fr9WV,218868
52,0.597,0.522,-5.683,0.0331,0.297,0.0,0.0854,0.334,119.792,1wybXxUeY5yj4Zi7d6jAaW,202250
53,0.799,0.539,-6.351,0.0421,0.199,1.66e-05,0.165,0.394,136.948,5Z3GHaZ6ec9bsiI5BenrbY,202547
54,0.499,0.638,-6.145,0.0438,0.129,0.0,0.631,0.253,89.98,4J4zx8xGJpuGndrVc06KaT,239835
55,0.54,0.78,-5.872,0.0418,0.0263,7.12e-06,0.35,0.514,144.011,5ezjiqla1EIIXUOWrs2aGu,188333
56,0.51,0.422,-8.964,0.0259,0.806,3.22e-06,0.0934,0.25,86.016,2gNGW9IriEKIczs2med24b,252276
57,0.51,0.84,-3.343,0.0477,0.107,0.0,0.0854,0.314,114.979,1H33wNKihn8zcTexnwUoJ6,225920
58,0.522,0.923,-4.257,0.0642,0.00125,0.0,0.0671,0.422,87.839,4g6yMeoclOA84It9E9R8H1,209760
59,0.62,0.93,-5.615,0.0486,0.0662,0.0,0.0788,0.675,126.041,6zDs6zI94L761vd0cVScTT,206920
60,0.863,0.588,-7.141,0.0847,0.142,3.42e-05,0.457,0.751,117.911,4sh506lJZac1T4o4NqtIuS,190174
61,0.495,0.787,-6.89,0.0368,9.16e-05,0.0,0.167,0.388,140.003,6FT9FZccFD6nE8dMNslz2n,185467
62,0.72,0.706,-4.719,0.0473,0.0684,0.0,0.166,0.62,133.002,7DnAm9FOTWE3cUvso43HhI,187436
63,0.765,0.762,-5.071,0.123,0.436,9.22e-05,0.104,0.449,114.987,3YWfH9j3NKNeBsO0EBo6zP,153391
64,0.579,0.904,-2.729,0.0618,0.193,0.0,0.064,0.681,82.014,1rqqCSm0Qe4I9rUvWncaom,190947
65,0.673,0.914,-3.962,0.0496,0.229,0.000478,0.186,0.183,97.021,3LlmKSHR3Rs0Y3KHQLAYDk,160427
66,0.739,0.511,-7.844,0.0362,0.167,1.34e-06,0.133,0.542,96.038,2nGFzvICaeEWjIrBrL2RAx,215360
67,0.601,0.934,-2.521,0.0562,0.656,0.0,0.236,0.683,75.014,08cRiSmJWWO9KtKfk8tx0U,162400
68,0.603,0.67,-3.882,0.0249,0.00408,1.68e-06,0.112,0.446,107.993,3di5hcvxxciiqwMH1jarhY,242974
69,0.678,0.729,-4.188,0.137,0.0658,0.0,0.303,0.643,99.895,7jr3iPu4O4bTCVwLMbdU2i,189173
70,0.262,0.606,-6.646,0.0484,0.247,0.0,0.125,0.275,189.857,3zHq9ouUJQFQRf3cm1rRLu,252534
71,0.842,0.55,-5.967,0.0598,0.185,1.12e-05,0.0887,0.691,107.987,5X9pmlOsnQBAz90IL7IJYC,227267
72,0.521,0.895,-5.242,0.0442,5.54e-05,0.349,0.0985,0.237,120.117,1T8IRUJBga0JXioJZvxjBR,322340
73,0.765,0.473,-5.829,0.0514,0.287,0.0,0.391,0.34,119.992,5kqIPrATaCc2LqxVWzQGbk,237300
74,0.447,0.966,-2.966,0.089,0.00349,0.000198,0.312,0.533,178.105,4LFBVDJV0xpayUvquQVzhS,224597
75,0.652,0.453,-6.119,0.0445,0.0507,0.0,0.179,0.432,88.039,7DHApOHsIFo7EyfieArYGE,177391
76,0.422,0.692,-5.447,0.0549,0.0493,2.57e-05,0.177,0.197,184.014,6RvRzl1YJTDnUvdOtV21IK,245560
77,0.807,0.887,-4.311,0.0361,0.016,0.000503,0.0811,0.606,122.015,5itOtNx0WxtJmi1TQ3RuRd,229184
78,0.653,0.809,-4.057,0.0474,0.194,0.0,0.165,0.55,92.213,5CLGzJsGqhCEECcpnFQA8x,210773
79,0.681,0.657,-4.671,0.0432,0.0748,0.0,0.353,0.628,130.089,2Xnv3GntqbBH1juvUYSpHG,183027
80,0.582,0.79,-4.205,0.0421,0.0198,0.0,0.296,0.612,119.858,5sRyU2xqnQvCzL6L0OMD37,142444
81,0.422,0.712,-5.907,0.1,0.273,0.0,0.051,0.471,78.454,2CvOqDpQIMw69cCzWqr5yr,261160
82,0.535,0.651,-6.326,0.0544,0.391,0.0,0.133,0.612,117.218,4cIPLtg1avt2Jm3ne9S1zy,179600
83,0.471,0.786,-5.24,0.192,0.00888,1.89e-06,0.187,0.61,160.01,4KzOYxD4qIkUtZV9ZYakGu,205320
84,0.719,0.673,-8.083,0.0343,0.0661,1.34e-06,0.135,0.345,94.008,35UvOH0tRlSCdtWtaXuiWh,229667
85,0.484,0.791,-4.27,0.0437,0.0743,0.0,0.0491,0.369,124.008,4ciaNqHWA2IzHphZaVRzHI,190613
86,0.687,0.792,-2.749,0.0452,0.191,0.0,0.167,0.671,100.015,2dpaYNEQHiRxtZbfNsse99,214290
87,0.683,0.631,-7.181,0.0323,0.432,0.0,0.142,0.46,106.922,52J0xWYEGceLicOiziLNFp,180950
88,0.425,0.675,-6.79,0.0409,0.433,4.51e-06,0.112,0.0671,84.156,5WZDLZVCvY1rEyNir6k8Pg,271612
89,0.75,0.404,-10.178,0.0682,0.216,0.000357,0.0911,0.0499,95.045,6NFyWDv5CjfwuzoCkw47Xf,232253
90,0.524,0.975,-2.914,0.0629,0.000443,0.296,0.877,0.58,160.03,0XRjftXFxSo0ZEC0ZdSxWQ,230520
91,0.553,0.664,-7.417,0.0741,0.0709,0.0056,0.106,0.467,140.06,3fVnlF4pGqWI9flVENcT28,220440
92,0.496,0.682,-4.095,0.0294,0.00552,2.94e-05,0.0589,0.474,167.06,5GorCbAP4aL0EJ16frG2hd,262333
93,0.552,0.89,-3.409,0.0342,0.000143,0.0,0.888,0.716,146.525,4VgEM12OeaN3GyBV487Me7,232680
94,0.268,0.742,-4.939,0.0355,0.0518,0.0,0.626,0.416,159.779,64yrDBpcdwEdNY9loyEGbX,321093
95,0.325,0.271,-8.069,0.0418,0.73,0.0,0.301,0.279,71.855,193Dm5SqYy3hTSbuzxbwKc,216611
96,0.373,0.17,-10.911,0.0373,0.964,0.0,0.0858,0.221,172.241,5JX11rWObF2DpfNQRw8tCD,189621
97,0.456,0.828,-6.225,0.077,0.0244,0.0,0.21,0.313,116.719,421eObjg0DTm2qajJl5OJm,189132
98,0.564,0.554,-6.374,0.0485,0.0975,2.53e-05,0.0903,0.202,134.03,2gezaXiODtdqZqZd39vvb3,188709
99,0.598,0.221,-10.484,0.0303,0.907,4.19e-05,0.0723,0.274,106.771,2sEq2rC3ynYsT49x7utWnd,184004
100,0.518,0.861,-4.002,0.0673,0.0277,1.42e-06,0.249,0.457,141.986,4DTrKnvkHtwQN6kBu4XXIF,186453
101,0.76,0.757,-3.377,0.0404,0.0164,1.21e-05,0.41,0.541,110.017,2ZE0aaMYGinDylqEYeHYW2,176727
102,0.665,0.831,-4.472,0.0437,0.111,1.53e-06,0.0596,0.696,125.057,6SpVp6ttad3XJOsjKBZwaq,198006
103,0.681,0.912,-4.159,0.0912,0.000757,0.00136,0.359,0.479,125.031,7j43FohbLVulScL7S9sQZk,231603
104,0.502,0.617,-8.579,0.0388,0.532,0.000912,0.304,0.101,119.746,5Vd324smQDcNZ2r69EiAke,180721
105,0.479,0.781,-6.344,0.124,0.221,0.55,0.0964,0.258,147.961,4R8BdwRidxAWaYyFNU00P1,226216
106,0.608,0.76,-3.566,0.0546,0.0178,0.0,0.129,0.476,90.012,5zGc4VrpbQu4ca3ZTebhfE,223827
107,0.301,0.492,-8.307,0.0483,0.011,0.0454,0.172,0.138,142.677,6qYrtNvNYFQzSGWndpEY9d,244147
108,0.664,0.705,-4.972,0.0382,0.0654,0.0,0.118,0.477,122.016,2tpWsVSb9UEmDRxAl1zhX1,257267
109,0.596,0.854,-5.114,0.463,0.0169,0.0,0.124,0.152,120.274,2iUXsYOEPhVqEBwsqP70rE,203418
110,0.679,0.715,-6.383,0.0407,0.0755,0.0,0.271,0.571,127.435,4Ub8UsjWuewQrPhuepfVpd,214148
111,0.484,0.731,-6.694,0.0379,0.431,0.0,0.151,0.51,101.654,7yq4Qj7cqayVTp3FF9CWbm,204280
112,0.637,0.83,-6.808,0.0865,0.0273,0.0,0.0489,0.446,127.952,5wzF54886ZLxexpY6h1VhU,220093
113,0.422,0.302,-9.214,0.0372,0.629,7.83e-05,0.104,0.123,114.089,1v1oIWf2Xgh54kIWuKsDf6,248827
114,0.561,0.749,-5.364,0.0381,0.116,0.00879,0.112,0.254,94.971,4msep1zKokoPGNXinFiUSY,217853
115,0.626,0.618,-5.906,0.056,0.0806,1.9e-05,0.204,0.26,127.996,0iBeCjWB1PuItkjfrE1Ch1,215401
116,0.551,0.586,-8.463,0.293,0.101,1.1e-05,0.216,0.446,188.045,1UKFyg5ShtIxJOH0jY5gPz,188102
117,0.526,0.538,-9.16,0.0336,0.281,0.274,0.0914,0.209,129.956,3atXfSavxWkrzRNuwzlow6,206640
118,0.28,0.396,-9.143,0.0335,0.0105,0.0624,0.151,0.0907,130.93,16tvIGzCNfRLVbm8G39DDo,266969
119,0.623,0.668,-7.551,0.0324,0.135,0.225,0.106,0.14,139.989,2i76C2MZFJqg0Aq7Ldyea8,276760
120,0.389,0.403,-8.228,0.0305,0.193,0.00821,0.0746,0.0617,109.72,6BIiZojNwhFDVUmXPmmnPl,302045
121,0.469,0.565,-6.732,0.0403,0.00411,0.00475,0.175,0.522,184.008,3qBn2YAFbX16coGmScr7Y5,207507
122,0.365,0.577,-5.499,0.0494,0.00464,0.111,0.0905,0.2,97.465,5vJAEjJnBnm4nFKqzNq7dd,223040
123,0.569,0.645,-6.169,0.0513,0.253,0.0,0.413,0.54,156.031,2SJf7W18D1AEpr8L9ATu0c,205114
124,0.627,0.656,-6.163,0.0358,0.00541,9.55e-05,0.215,0.555,140.107,6LNRspXRgIXWVpjVXpnLBm,238800
125,0.691,0.803,-5.029,0.0355,0.015,0.0,0.0862,0.424,104.997,1uRBbjQ3uNFXCncWyNomHf,180733
126,0.774,0.553,-6.815,0.0823,0.379,0.0,0.739,0.514,102.055,3Dbgo1HE3DErIBNDIO4Hyd,303434
127,0.483,0.907,-7.015,0.0413,0.00183,0.0509,0.152,0.296,96.014,1dekgAFF9uTCqLsklDaCWb,221560
128,0.301,0.672,-4.497,0.0623,0.28,3.1e-05,0.0609,0.384,169.497,31VOknKjFrEX47bZXzqcoF,230289
129,0.447,0.74,-6.607,0.0475,0.0122,0.000228,0.0958,0.102,93.759,3zT2616WcD9Df5m21OsCX0,231720
130,0.73,0.634,-5.084,0.0509,0.181,2.24e-06,0.118,0.182,126.022,6aiHF2IbJr6lG4Vu9em8KF,190893
131,0.638,0.679,-5.278,0.0425,0.0016,0.00655,0.121,0.596,81.045,4uGY9CqDtGtaTTLg1cgsWD,181880
132,0.416,0.459,-6.814,0.0317,0.0801,0.00653,0.0551,0.286,164.929,4IMMdhs18OjvvhDok5mJxW,216813
133,0.605,0.801,-6.171,0.0571,0.00389,0.0031,0.446,0.167,124.028,1I7OZOhV1O0EfHI9YUxwDJ,298560
134,0.816,0.735,-5.49,0.0539,0.16,0.000108,0.0665,0.476,130.029,3R4Xk37WTagjzODMNEQLvs,204853
135,0.566,0.69,-4.813,0.0254,0.000816,5.01e-06,0.157,0.562,95.006,6D1ZLhvp4c4WrT9InJ2qjc,239813
136,0.649,0.517,-7.428,0.0297,0.0146,1.63e-06,0.145,0.35,119.997,6Tvzf3VEi16JMhAgOwdt2y,219440
137,0.704,0.611,-6.112,0.0409,0.217,0.0,0.0812,0.22,100.0,2FY7b99s15jUprqC0M5NCT,189467
138,0.637,0.887,-5.444,0.227,0.707,0.00188,0.326,0.596,157.759,4GITtbZtRCQXhWLMXrWXHt,174507
139,0.605,0.822,-4.833,0.0438,0.00671,0.134,0.147,0.288,167.997,1zB4vmk8tFRmM9UULNzbLB,187147
140,0.383,0.637,-6.993,0.0703,0.0722,0.0,0.368,0.0827,177.913,2RSHsoi04658QL5xgQVov3,260773
141,0.588,0.494,-8.831,0.0536,0.0213,7.2e-05,0.0966,0.291,135.004,5Q7zuH8VNu7aLappSusPu6,273880
142,0.776,0.78,-4.374,0.128,0.0622,0.0,0.081,0.666,124.949,0pqnGHJpmpxLKifKRmU6WP,204347
143,0.698,0.928,-5.051,0.0706,0.00551,0.0001,0.153,0.757,98.04,2Iug43iQrHN8CbGsUd2tEt,186080
144,0.672,0.655,-5.021,0.0311,0.0362,0.0,0.117,0.556,134.945,6Qn5zhYkTa37e91HC1D7lb,201240
145,0.328,0.674,-7.488,0.105,0.00767,0.0398,0.29,0.129,177.007,0FfX0nofboxZjP0diT1eFv,262600
146,0.639,0.641,-7.423,0.0609,0.0066,9.91e-06,0.185,0.0725,120.927,28heol5hhOGj6KYbJrRteJ,190120
147,0.688,0.31,-10.026,0.18,0.786,0.000974,0.102,0.624,134.005,3adVVrcE2KS26OL4rYd27O,233933
148,0.54,0.761,-5.339,0.0372,0.0163,0.0,0.0941,0.147,100.008,1y3bE5i57eUm3hfLAc7h08,232907
149,0.688,0.688,-5.84,0.0357,0.3,0.0,0.0982,0.451,114.011,0kHyKhJMukHEPfeh8s7rdM,193321
150,0.429,0.559,-7.493,0.152,0.139,0.00928,0.121,0.347,100.073,2B1fuWoWaYnCXbjYp1gXg5,187800
151,0.636,0.718,-4.833,0.0313,0.00483,6.51e-06,0.292,0.437,143.929,6LXMUR2rpxFBDo6nilS3yX,217867
152,0.672,0.715,-6.18,0.0268,0.581,2.08e-06,0.101,0.677,104.989,2nkoWsTZa8LKPNGdjI5uxj,217173
153,0.634,0.662,-7.543,0.0325,0.000479,0.00142,0.111,0.244,90.011,2bzitsPcImYC6DZWvvLCQi,210933
154,0.49,0.889,-5.179,0.17,0.00155,2.76e-06,0.162,0.383,166.779,4qhDA6s0MkD5XpDqGLHIEY,201040
155,0.621,0.478,-8.246,0.0351,0.263,0.0,0.257,0.248,115.023,5Z9SQPYU95S6M1vcbLsDt2,190853
156,0.697,0.507,-6.178,0.04,0.0535,1.19e-06,0.0469,0.382,82.483,5d41vXH0zvpwUrHrmqKqDc,166360
157,0.262,0.564,-7.99,0.0455,0.0147,0.00659,0.103,0.13,195.489,7JAzAyjbJFPznEFdqpa1Si,247547
158,0.552,0.76,-6.861,0.0367,0.00713,0.0113,0.313,0.338,104.957,0FQA22KGLQdDesHAJtrEEE,232333
159,0.601,0.636,-7.283,0.0283,0.0657,0.0218,0.446,0.0812,109.987,6lXKvvlt0tCeBDO1dvAxzl,260907
160,0.528,0.687,-5.954,0.0532,0.144,0.0,0.251,0.423,142.605,7oTQ4d0UJeH8LOyvpfd5uW,230227
161,0.545,0.659,-8.18,0.0394,0.367,0.00111,0.415,0.599,108.04,0ct0vSOkP0IZnbPGiDltCR,192707
162,0.424,0.603,-6.832,0.0495,0.514,1.84e-06,0.238,0.258,155.319,6OfLMbsJdF8QHvypAHcbVY,230013
163,0.65,0.548,-8.767,0.0357,0.0407,0.0404,0.293,0.29,103.95,4odGB283pgwsBUCYmjpXRq,201813
164,0.634,0.749,-7.895,0.029,0.0789,0.0166,0.0698,0.49,100.002,5H7HNCS5lJd4QWGUImM9Qo,217400
165,0.379,0.513,-7.724,0.0492,0.643,3.24e-05,0.069,0.108,142.067,6S91KdGvAQdUU8vNpqIte7,258000
166,0.388,0.889,-5.281,0.116,0.307,0.00486,0.142,0.327,159.96,7AxEXc96DVntCTxdSDhDeO,191400
167,0.539,0.824,-7.397,0.0293,0.00536,0.0958,0.102,0.614,108.981,6i4heSckJOrfCvkSTPaqvY,218280
168,0.301,0.413,-9.693,0.0418,0.493,0.0433,0.112,0.0468,120.145,642OvgABtPUXBbmwj0g0HV,362467
169,0.416,0.715,-5.75,0.0435,0.00272,2.23e-05,0.106,0.126,149.952,3M3n8g0UpWeXkZm5WwPrFW,227493
170,0.426,0.766,-8.13,0.0894,0.0255,0.000808,0.0931,0.345,120.178,1ZnD6TLNP3dLIhlc68fnEM,204720
171,0.401,0.567,-9.131,0.0355,0.171,0.00859,0.103,0.362,171.059,7z3AlZQ8NaPpB1Yic5cIDJ,217973
172,0.379,0.396,-11.247,0.0292,0.86,1.21e-05,0.118,0.407,138.36,1DkwT6raJxACzdcWLviVJK,148200
173,0.365,0.851,-6.238,0.0645,0.0964,0.003,0.237,0.309,78.086,1sWeSMifj6Z6kZyI6z3bRc,171040
174,0.735,0.784,-7.128,0.0332,0.449,0.154,0.105,0.582,120.012,0fsEFwLSJTSHSawhe864Cp,191000
175,0.448,0.784,-3.686,0.0627,0.106,0.000108,0.668,0.236,136.245,1PzoM54jr13a5eUfCycMKc,186813
176,0.527,0.82,-5.855,0.0325,0.00157,1.88e-05,0.0882,0.25,120.041,1L72TtP33jergzFvFGWUFK,193000
177,0.656,0.884,-4.748,0.0372,0.0162,0.0,0.145,0.86,105.009,34LmQQTM1kDf6teUK3g8HI,237987
178,0.505,0.71,-3.015,0.0321,0.19,0.00025,0.329,0.428,89.938,5VC29kHMkzcaorzPKUqJbl,175200
179,0.635,0.926,-5.589,0.151,0.0893,4.53e-06,0.0928,0.761,100.048,05p7wWoGLZIhU0xqWnc9rJ,189840
180,0.516,0.768,-4.964,0.0362,0.00852,8.49e-06,0.136,0.204,115.005,1r6MwKjk4B74LJtrMzx2kY,241427
181,0.613,0.833,-4.694,0.0365,0.000328,0.00069,0.0765,0.537,125.025,2eQnKHkLmZktx9RW8FVOzg,232240
182,0.445,0.599,-6.824,0.0298,0.0508,4.26e-05,0.178,0.417,139.775,29GTUfdwXCKMyolr3DPUsw,215533
183,0.299,0.754,-4.078,0.0732,0.0195,1.3e-06,0.103,0.295,169.373,3BvheqhKGQgFMSiiJh6ayj,221053
184,0.685,0.831,-4.568,0.042,0.0038,6.2e-05,0.124,0.57,99.983,4WBQU5WahWIWemPW1V0xzx,206707
185,0.267,0.79,-7.226,0.0472,0.12,4.59e-05,0.635,0.0623,108.033,0yxY8Nr9guukWAzppB5vkU,536053
186,0.516,0.858,-6.112,0.0375,0.0041,7.39e-06,0.0635,0.129,129.983,6mwz14d8eyDzh9HzmH9E0e,249467
187,0.646,0.848,-6.367,0.0361,0.0181,0.0,0.0911,0.648,101.006,6ylX22DkpS7JtoXWJFMA58,235080
188,0.596,0.814,-6.226,0.0392,0.113,0.0195,0.112,0.519,108.51,4uHNzoh5OW1oWHLYVZjGMk,175333
189,0.455,0.858,-4.221,0.044,0.00262,0.0,0.201,0.479,141.957,079yVkBuqjli0R21W0kis3,196933
190,0.395,0.637,-5.757,0.0304,0.00986,0.00235,0.33,0.284,169.99,3EwcIKpn9x4NwgCP2xM4CU,204027
191,0.567,0.543,-7.736,0.0313,0.00309,0.0758,0.163,0.0899,113.034,3e4pzgxpqCs8qtwlUexOvy,272680
192,0.547,0.718,-4.569,0.0335,0.000514,2.8e-06,0.105,0.156,135.191,4ZJcaZjgmy5W59MOrPQhV8,258560
193,0.45,0.851,-4.684,0.0446,0.00188,0.0,0.261,0.0775,117.913,4WHsrf7gr9uE03pCnwva0c,198173
194,0.483,0.768,-5.431,0.0732,0.209,0.000646,0.103,0.405,179.957,4uyDe8SeM0Nsgzp9KMtXWn,250507
195,0.616,0.868,-3.606,0.0699,0.00131,1.54e-06,0.671,0.475,108.016,3Te8uLyit6X3ncNW8Fp3K2,189387
196,0.486,0.617,-7.115,0.0287,0.0954,3.23e-06,0.109,0.417,138.015,4zOfy9kqJlG0ZXvcaSh4gv,242373
197,0.516,0.764,-6.223,0.0366,0.0717,0.0,0.115,0.376,148.021,1NhPKVLsHhFUHIOZ32QnS2,224693
198,0.734,0.637,-5.677,0.141,0.0462,2.29e-05,0.0602,0.648,169.977,3CRDbSIZ4r5MsZ0YwxuEkn,202333
199,0.579,0.872,-5.294,0.0443,0.00594,0.0,0.192,0.557,115.043,1f6xYh2HSx8ttCjl4Pckep,230400
200,0.778,0.547,-7.273,0.0489,0.346,0.000302,0.132,0.441,95.002,1mKXFLRA179hdOWQBwUk9e,242733
201,0.67,0.668,-4.306,0.0422,0.536,0.0,0.133,0.608,88.033,0bMbDctzMmTyK2j74j3nF3,179053
202,0.685,0.621,-4.877,0.0412,0.0623,0.0,0.0901,0.396,100.004,3gJ6t0HKTMto4Aq3sXJVk2,141598
203,0.865,0.521,-6.932,0.0371,0.548,0.000115,0.0989,0.748,129.059,1qDrWA6lyx8cLECdZE7TV7,244885
204,0.62,0.11,-13.704,0.0416,0.949,6.28e-06,0.16,0.211,111.362,21HfUACOv1lgBiYocruoW8,198133
205,0.534,0.515,-8.323,0.0346,0.157,0.000563,0.644,0.059,120.052,0Q7hQ2yW4389NcgDko14Nd,199027
206,0.629,0.497,-11.622,0.145,0.193,0.00041,0.184,0.251,118.04,6t1QcF745eLWg8EAZXpzEY,227320
207,0.533,0.485,-11.961,0.0347,0.125,0.018,0.0977,0.103,129.99,2v2DDAMS1Ev2B3XrTRgVjo,308947
