,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms
24,0.566,0.815,-4.481,0.14,0.0737,0.0,0.12,0.672,169.961,5cY8y2XgOfkAh4kSWLFKkz,185587
25,0.235,0.893,-4.106,0.193,0.0298,0.0,0.278,0.0676,184.975,76LGCP0g9nVknR7HD2Jjyp,279227
26,0.273,0.973,-3.324,0.0807,0.000892,0.0,0.388,0.179,133.428,3bdqdxoWXP3z0KuDt0o4Cn,229120
27,0.478,0.992,-3.165,0.211,0.000245,0.000206,0.327,0.117,109.969,4vVUoi4U6ikqH2wIoE2fmG,220040
28,0.498,0.83,-5.157,0.0421,0.00461,0.0,0.139,0.453,89.342,0M955bMOoilikPXwKLYpoi,231480
29,0.584,0.536,-8.158,0.0279,0.112,0.0,0.456,0.441,127.001,3rEwGRmPVVudVjqdgv0tRR,243227
30,0.38,0.988,-2.042,0.0639,2.64e-05,7.86e-05,0.368,0.769,186.113,6nTiIhLmQ3FWhvrGafw2zj,176346
31,0.545,0.932,-2.189,0.0399,0.000665,0.0,0.127,0.464,92.956,4wzjNqjKAKDU82e8uMhzmr,192000
32,0.376,0.939,-3.437,0.0572,0.00704,0.0,0.116,0.815,190.109,4oaU0fMSg3n9kqOwmLPVhH,211027
33,0.459,0.891,-5.057,0.0623,0.00511,0.0,0.106,0.588,154.837,3Zwu2K0Qa5sT6teCCHPShP,203507
34,0.493,0.842,-5.859,0.115,0.135,0.0,0.247,0.509,119.988,2RYNQvVCbCZcHE0wW4iSRz,215347
35,0.436,0.893,-4.18,0.0556,0.000362,0.0,0.103,0.0794,124.113,5rLi8B8qgk6qThwRnKHW2P,226680
36,0.269,0.904,-5.715,0.188,0.00201,0.0,0.312,0.346,177.423,6tO1amT2NLvgsBzBhHOR1S,207400
37,0.49,0.837,-5.683,0.0658,0.000107,0.00326,0.0746,0.421,90.0,4Yxsobcx8vcDbiLdYAgdNQ,140040
38,0.525,0.927,-4.323,0.0378,0.00333,6.39e-05,0.124,0.0722,107.028,4VZRzUO6NJp5W3pRWlANXw,217693
39,0.504,0.943,-5.532,0.0679,4.67e-05,1.96e-06,0.593,0.0962,91.044,6jxmo6nCMbZ0AWN8C0zdSM,194463
40,0.418,0.824,-4.089,0.0469,0.00119,6.48e-05,0.2,0.382,143.983,6EJB5gnuf6xujkSH9M3m7J,222040
41,0.629,0.889,-3.573,0.0984,0.0243,0.00109,0.0984,0.702,125.144,0YKPrW5i0gcJ9e5GNSAQti,157240
42,0.613,0.953,-4.936,0.153,0.00018,0.0614,0.116,0.213,119.976,4Ku3OOZWR4tpKNCVFXILY8,192560
43,0.516,0.821,-4.147,0.0436,0.000182,0.0,0.096,0.759,90.989,4UvvyFvRloY3tRAfrhKL9e,207453
44,0.38,0.797,-9.091,0.057,0.00184,1.42e-05,0.208,0.206,118.64,16Fp67kTFhH0XK5Cl6Oz7r,366560
45,0.405,0.95,-2.8,0.071,0.00033,3.47e-06,0.108,0.383,139.715,2EGF4JrisrJ4D4HOdTyYEO,296733
46,0.556,0.864,-5.87,0.0584,0.00958,0.0,0.209,0.4,105.143,60a0Rd6pjrkxjPbaKzXjfq,216880
47,0.644,0.84,-6.347,0.0511,0.153,1.35e-06,0.294,0.935,99.936,2LYAG9jlH9rul11nalRxR0,183200
48,0.541,0.904,-3.001,0.0435,0.00143,0.0,0.193,0.541,98.122,5jZ1Z2GFTf2gwmFc3qiUxs,208693
49,0.566,0.835,-6.87,0.0742,0.0356,0.0,0.241,0.606,170.066,23DHUWJ7iEieNPMPKvjzBV,244480
50,0.398,0.89,-2.248,0.0473,0.0252,0.0,0.0472,0.572,95.095,6OyKBwLzq4h15XmxeWf5n4,212938
51,0.64,0.957,-2.336,0.0741,0.0431,0.0,0.0789,0.692,134.992,2UREu1Y8CO4jXkbvqAtP7g,178013
52,0.509,0.887,-3.785,0.0958,0.00166,7.98e-06,0.0994,0.661,161.99,7mG2RbhyzGsjpQOz568d39,185733
53,0.575,0.934,-5.413,0.0912,0.00187,0.0,0.198,0.455,122.092,0FHlWKpxgXcVXBGwxDGtnf,265790
54,0.434,0.897,-4.918,0.0488,0.0103,0.0,0.612,0.684,148.726,2m1hi0nfMR9vdGC8UcrnwU,167067
55,0.534,0.792,-4.512,0.0677,0.39,0.0,0.191,0.477,145.881,6uzuW7L1t1UhnzbfXwtMtQ,203627
56,0.268,0.742,-4.939,0.0355,0.0518,0.0,0.626,0.416,159.779,64yrDBpcdwEdNY9loyEGbX,321093
57,0.568,0.981,-3.889,0.0887,0.00269,0.00275,0.0243,0.307,135.146,3RAFcUBrCNaboRXoP3S5t1,284120
58,0.376,0.95,-4.067,0.0641,0.00021,0.0,0.0377,0.438,178.018,6OMO6WdRhSfjMPAiPT94wH,179160
59,0.496,0.863,-4.153,0.0381,0.0046,0.0,0.639,0.243,110.018,2nLtzopw4rPReszdYBJU6h,185587
60,0.69,0.678,-6.52,0.154,0.11,0.0,0.246,0.409,173.995,4rfaoyaZvNa60cj3OKSQV9,239015
61,0.536,0.847,-4.078,0.0248,0.111,0.0,0.211,0.624,162.0,31q2AsxMNpxHNENkWKG1j0,270547
62,0.354,0.982,-3.026,0.168,0.000237,0.000294,0.204,0.194,143.772,61mWefnWQOLf90gepjOCb3,252613
63,0.408,0.98,-2.429,0.294,7.93e-05,0.0,0.0906,0.393,170.09,67LzLwT4XiHjqMFzdKpgKV,187893
64,0.724,0.854,-2.779,0.0997,0.0603,0.0,0.0805,0.88,98.056,21hbZ0yllYOoXEbiFDYMSI,157360
65,0.476,0.953,-3.883,0.0989,0.000769,0.0,0.144,0.244,124.929,7cOLm2VMd1hKadKzw41dmB,236267
66,0.339,0.978,-3.594,0.146,0.000361,0.394,0.241,0.113,189.91,5RbRkgIzbdWdrzodyOasIj,220000
67,0.423,0.714,-8.295,0.045,0.00113,6.28e-06,0.0855,0.593,110.017,1AdYZ6X00nXmO613Y7GJOl,227250
68,0.467,0.957,-4.846,0.0454,0.000241,5.62e-06,0.595,0.445,143.832,2jYmE3Xg0iNDySUm4mqy6Q,194333
69,0.55,0.917,-3.159,0.0638,0.00428,0.0,0.197,0.601,126.115,6TfBA04WJ3X1d1wXhaCFVT,177827
70,0.331,0.943,-3.188,0.0698,0.00721,2.06e-06,0.242,0.296,94.612,0COqiPhxzoWICwFCS4eZcp,235893
71,0.428,0.914,-3.017,0.0762,0.00623,0.0,0.309,0.495,74.988,7scGzRwZMeHzFNuEJgnzvh,229600
72,0.589,0.797,-4.213,0.173,0.000673,0.0,0.0246,0.787,174.039,7AH9Fmka4of4Y25lfhvBUC,168533
73,0.299,0.933,-6.874,0.17,0.0742,1.21e-05,0.0723,0.205,180.092,6tKky3l379dnGe7F85ztrJ,225040
74,0.457,0.939,-4.557,0.0835,0.00391,9.94e-06,0.145,0.467,136.064,6JBX1drGsMrTE8JrAYYoou,205320
75,0.312,0.95,-3.21,0.157,0.000248,0.0,0.341,0.309,168.024,2XV2ha4tZI3HMFyJMo6sHv,176880
76,0.179,0.912,-3.881,0.0791,0.0014,0.000294,0.582,0.289,182.99,0lP4HYLmvowOKdsQ7CVkuq,231533
77,0.532,0.841,-4.993,0.172,0.0272,0.0,0.136,0.23,172.004,4ig3DcNoj3UfPdhL2Rw9J1,162577
78,0.345,0.929,-4.469,0.142,0.00015,0.00106,0.129,0.181,155.041,10ASBwZsp7oUUDsJEYz3uS,227107
79,0.25,0.864,-6.41,0.0704,0.00246,9.94e-05,0.0766,0.491,162.035,2vd4ULh4EXAeIyOoe9JZ30,242320
80,0.356,0.96,-3.487,0.104,0.0142,0.0,0.209,0.0857,125.921,5dTHtzHFPyi8TlTtzoz1J9,204733
81,0.202,0.886,-3.805,0.0816,0.0286,0.0,0.643,0.192,145.781,1yKAqZoi8xWGLCf5vajroL,194253
82,0.372,0.975,-3.949,0.075,0.000133,4.29e-06,0.351,0.467,162.967,1GErReAT0swX36x3O8GyQn,181027
83,0.422,0.946,-3.145,0.0651,0.000181,0.0,0.231,0.262,127.03,262RJtiqytpugV1UvDicN9,167533
84,0.494,0.971,-3.868,0.0546,0.000389,4.45e-05,0.0978,0.185,125.019,7HKfrU3iuEFrKxTAfVznrG,217733
85,0.188,0.952,-4.499,0.201,0.00138,0.000856,0.381,0.152,155.973,2pONuBYwWrNm9jcJH6hmPc,283467
86,0.322,0.914,-6.99,0.0484,0.00102,2.87e-05,0.0469,0.583,113.717,0uwM67BScty5fvQLUZneX5,156667
87,0.389,0.754,-5.978,0.0783,0.00191,0.000206,0.154,0.579,161.034,4ZPgbqIPdSGvDTzRBjpL3R,182960
88,0.324,0.91,-2.598,0.0495,0.000137,0.0,0.456,0.318,110.5,3pQvKu1QQfbdytPYmbgg4Y,130547
89,0.401,0.986,-5.605,0.139,2.81e-05,0.0241,0.149,0.378,97.16,4JqkzVcpbRgSwIOg1HOjMK,131264
90,0.234,0.972,-3.628,0.204,0.00501,0.766,0.224,0.504,169.257,2vHp0dygTtRJiiavIT0ajm,167147
91,0.61,0.74,-4.782,0.0363,0.0429,2.28e-06,0.257,0.617,102.553,0mFtKch3OXHZ0oKKewXrjs,262267
92,0.507,0.772,-4.395,0.0387,0.00499,0.0,0.301,0.637,171.763,3MFiumsps05X2QUgMeBmUw,191693
93,0.269,0.973,-6.712,0.0936,3.27e-05,0.863,0.105,0.388,190.29,33cAR0AIZ2NgebTuL1OqQ9,93959
94,0.373,0.99,-6.438,0.0616,3.34e-06,0.0209,0.142,0.415,104.394,6qQ6qOGV7jzSk0fk814DT0,170996
95,0.359,0.958,-6.475,0.165,7e-05,0.00269,0.148,0.214,152.726,3SPfR4R7X7EcMkIuANrisZ,197526
96,0.369,0.953,-5.228,0.118,2.98e-06,0.806,0.137,0.245,105.669,2s83qXhOeePpXX7CWLZxyW,138293
97,0.456,0.954,-5.917,0.0557,3.39e-05,0.203,0.136,0.122,75.294,7KJHS68JnfQCC41EOvusMq,277547
98,0.0764,0.745,-6.818,0.072,0.00312,0.953,0.33,0.182,174.76,1j4CJriJLLclhg11Vclyx8,200080
99,0.536,0.846,-7.659,0.0714,0.000494,0.0274,0.235,0.38,102.288,17UsT8fseXUgF39caAnByz,244022
100,0.33,0.989,-5.278,0.331,0.00214,0.96,0.77,0.0539,149.921,6wjyKraqbYFjVLU1yvwL8n,139293
101,0.19,0.988,-4.156,0.153,0.0163,0.798,0.35,0.267,200.196,5W26uiwE8PoVbRJHJZDql6,117920
102,0.553,0.897,-4.297,0.0444,0.000155,0.0225,0.0972,0.361,120.007,5A0OekqQy0rb1pcsf4k0J7,324973
103,0.311,0.733,-18.015,0.0436,0.888,0.95,0.386,0.454,115.663,0ehcL7EsiSy1mpgOk3EFg8,62663
104,0.346,0.897,-3.85,0.0723,0.000948,0.000115,0.351,0.5,176.02,1X75XA77E14HqCCBfkl5FM,232173
105,0.491,0.927,-3.863,0.0559,0.000234,0.12,0.0422,0.241,137.023,6NDaxwtVhUHg49bTc99l2S,207667
106,0.4,0.979,-3.99,0.145,9.86e-05,0.328,0.0692,0.538,158.953,2I4dgdRRupMhZCusqTsp8W,188907
107,0.396,0.991,-3.112,0.295,0.000301,0.0444,0.299,0.406,174.982,5gqpaxUlKUuOeqxfj8H1L8,196173
108,0.379,0.978,-4.275,0.227,0.00076,0.0552,0.287,0.379,166.206,2Yi6aqwX2e0JQ9bTNUGfRT,222013
109,0.351,0.962,-5.264,0.0872,0.000242,0.00148,0.112,0.179,150.064,46SiJpGhCZqnLZ3yYUYFNA,257507
110,0.608,0.954,-3.507,0.0499,0.0006,0.269,0.358,0.723,131.991,3iitOoZUtWEgwZOEYFITFo,246760
111,0.411,0.986,-2.522,0.0583,0.000264,0.00148,0.371,0.649,165.981,5BB0Jzw60KyfSTyjJqtely,205960
112,0.55,0.938,-3.556,0.0522,0.00171,2.18e-05,0.555,0.433,133.99,26VG1uCazw9xtVnq8A1vtd,214493
113,0.455,0.867,-3.445,0.151,0.00428,5.01e-05,0.0998,0.29,185.977,14uvyd51Ha7FihKHlOtUig,213520
114,0.435,0.887,-4.07,0.0636,0.000747,0.0,0.0327,0.408,199.935,1oagRT7LfpVlNJN6FSZDGp,212040
115,0.737,0.399,-10.147,0.135,0.97,0.0,0.196,0.82,123.979,0Kt9sF46S7DFKrQOsXqidV,81653
116,0.455,0.91,-4.464,0.166,0.000247,0.0,0.107,0.447,114.109,6V68ItawQkQlZhYIf1S86C,198040
117,0.559,0.895,-4.476,0.0832,0.0154,0.0,0.175,0.59,183.825,2fh3bZ8jZhMxOcfESE9nQY,213093
118,0.57,0.865,-4.518,0.0472,0.00205,0.0,0.404,0.691,110.01,6od5hFv9IT5JHc7NEF9HRv,178600
119,0.49,0.848,-5.05,0.0645,0.00043,8.49e-06,0.0665,0.698,175.998,2fmCA13dwQQOGBIbIOWRiJ,196520
120,0.642,0.873,-5.821,0.0551,0.00394,0.0,0.175,0.662,82.002,46Kcradxrva9Dny4lHU1b3,192053
121,0.556,0.708,-5.708,0.039,0.00329,0.0,0.329,0.206,128.006,3fwKVZ73y7UUGMyR6rVCRa,254320
122,0.552,0.915,-3.713,0.0559,0.0013,3.74e-05,0.206,0.606,90.013,75SixhsPWyRRmtqHeffiXr,203413
123,0.616,0.868,-3.606,0.0699,0.00131,1.54e-06,0.671,0.475,108.016,3Te8uLyit6X3ncNW8Fp3K2,189387
124,0.508,0.907,-3.443,0.0565,0.0423,6.83e-05,0.221,0.587,104.997,5OMCffelD9cnJCgG3xnHzU,244720
125,0.557,0.777,-6.286,0.0635,0.0756,4.29e-05,0.1,0.449,144.968,6SFTYQSczxhBNKR5bYjGMD,281080
126,0.599,0.853,-3.878,0.0365,0.00123,0.000504,0.37,0.676,94.997,4yXNMbZrsFJbPTH0WfhwEB,204507
127,0.548,0.889,-4.52,0.128,0.00784,0.00866,0.341,0.365,156.041,7d0R90VzB45UWf3Aey0X22,179267
128,0.615,0.763,-4.189,0.0322,0.000246,0.141,0.298,0.333,115.991,3x7NGlfDKQYN2wnwEnL7r9,260920
129,0.631,0.891,-4.202,0.0998,0.00368,0.00124,0.157,0.677,119.96,3Q7jFW6nxqhwbUctqqthSa,243040
130,0.667,0.871,-4.986,0.0487,0.0381,0.0,0.327,0.867,98.919,63qgyQv5K7EgD4DiwoqeQ0,257413
131,0.492,0.932,-2.401,0.203,0.00711,0.0,0.177,0.635,151.166,3D4Xkcir5YEhk8Xidkd1dL,195947
132,0.66,0.944,-3.692,0.0522,0.00607,0.27,0.823,0.684,127.02,4vC4nKK6bk9pYEVOU4EIbA,203413
133,0.556,0.851,-2.981,0.0443,4.46e-05,1.97e-05,0.211,0.271,114.948,4pXqUELqAFyjlU2vx3BHRR,211027
134,0.483,0.931,-3.439,0.044,0.00826,0.0,0.107,0.645,160.05,6uq4CjBN51iCkbwrqc2xsU,214133
135,0.529,0.8,-3.79,0.0318,0.00301,1.17e-05,0.102,0.498,96.81,6A9nyMBdNUzVcFHZUEZ71F,211720
136,0.572,0.907,-3.387,0.0497,0.00637,0.0,0.231,0.557,133.026,1iir1dMidSGRzbPMCCEtfX,203760
137,0.444,0.939,-3.824,0.104,0.000645,7.72e-06,0.376,0.575,154.286,73A0DxzMGDhVGsvHQSaaBq,188547
138,0.392,0.956,-3.271,0.0961,0.00159,0.0,0.847,0.644,196.133,79oQb66jALYYKX1hn4qs4p,211493
139,0.509,0.978,-4.017,0.147,5.69e-05,5.14e-06,0.0872,0.201,102.866,0aHWzIvtnkG3FVcBoFQ6BG,199916
140,0.63,0.946,-4.22,0.106,0.000383,0.0,0.404,0.539,113.839,3P8zrkBArAfdjFJxPtZRUO,199840
141,0.606,0.899,-4.299,0.0524,0.00264,0.0,0.584,0.379,104.663,5sIweazpg4JYBjyxABUx9y,188514
142,0.375,0.901,-3.388,0.106,0.00734,1.68e-06,0.315,0.327,178.895,07kBp5VuebubsozpQd3nyK,209720
143,0.604,0.966,-3.958,0.0625,0.000152,4.95e-05,0.285,0.597,106.037,6myPy86FHUBJsFi7RAWp5Y,176786
144,0.579,0.963,-4.443,0.0762,0.000772,0.00103,0.495,0.613,136.061,7Jm0LaTsjGTU19ESsPhQZX,231493
145,0.461,0.964,-3.597,0.255,0.000977,0.0,0.087,0.363,159.942,2hC4LPebn0xctVGsVPOwJX,216053
146,0.606,0.768,-4.269,0.0326,0.00806,5.21e-06,0.378,0.541,120.054,1hKwUBcXShPmhVE8JY5SgY,234493
147,0.503,0.911,-4.935,0.0502,0.0052,3.84e-06,0.0714,0.458,141.9,0QhqxKBvIsQwIvCwfAf0lI,201707
148,0.56,0.731,-6.121,0.0281,0.0472,0.0,0.282,0.4,99.978,0LSY3NePenK0VG7nRUTVk8,244824
149,0.56,0.751,-6.022,0.0364,0.00168,5.22e-05,0.168,0.177,93.969,7GZKme55JpmLq3alBDQm11,197640
150,0.313,0.713,-4.489,0.0327,0.0258,0.0,0.135,0.196,169.871,371Tb0eNfpjpSqggjcLv8c,224200
151,0.582,0.843,-5.596,0.0401,0.00111,0.0,0.102,0.446,128.994,66hOCG7IpEJI5wfLDhajxD,214093
152,0.553,0.83,-5.697,0.038,9.83e-05,0.0,0.343,0.236,101.994,4pcyWJiAvOwdVxn7xjhR0N,205307
153,0.489,0.364,-10.672,0.03,0.572,0.0,0.108,0.377,135.352,1ONoPkp5XIuw3tZ1GzrNKZ,316987
154,0.285,0.371,-6.833,0.0295,0.698,0.00392,0.104,0.372,154.989,3ZjnFYlal0fXN6t61wdxhl,238076
155,0.45,0.602,-4.801,0.0264,0.15,0.0,0.141,0.316,170.043,2qxXypNXOJZ5qUFdpzJ56n,256733
156,0.524,0.895,-4.625,0.0423,0.00828,0.0,0.0879,0.557,157.052,02Yrhsjo8H8UkjOm0kr7ca,226328
157,0.424,0.981,-3.539,0.0719,0.000119,0.0,0.312,0.569,175.006,3H2wle4LRMKgCWSYE6QgWF,199406
158,0.555,0.687,-5.765,0.0734,0.000194,0.000353,0.578,0.806,123.294,17Y7wCZ65DqaevJKfZpCSk,505960
159,0.35,0.411,-7.403,0.0275,0.835,0.0017,0.118,0.163,179.68,6OvgbhJ6Cf8QwuTtvwZYCH,152400
160,0.252,0.993,-3.079,0.16,0.0234,0.0,0.228,0.118,183.773,0axF06XwNLobcx5z8BVtYw,138840
161,0.343,0.692,-3.926,0.0355,0.00218,0.0,0.112,0.153,174.07,6T7MAQCekVb3UnCykjX3BP,295000
162,0.447,0.781,-4.801,0.0314,0.0047,3.4e-05,0.0976,0.102,96.004,6VtcgrVYo2xfygcWAfRpd1,294680
163,0.387,0.913,-3.761,0.0814,0.00366,0.0,0.136,0.674,185.957,5bTuwAgYUD5MABOIPH8ZMt,173733
164,0.528,0.831,-3.607,0.0429,9.43e-05,0.0,0.141,0.632,131.094,0UY4FvG4f9JI6kBR1BlWrZ,220480
165,0.242,0.983,-2.679,0.106,5.08e-05,4.43e-05,0.303,0.301,163.366,0rUNZQuYQvOz6A6zwyT6tM,239053
166,0.292,0.548,-4.977,0.0363,0.0827,0.0,0.414,0.207,175.053,6s2yqZbiPNPL1B2IeCMsUA,112920
167,0.297,0.981,-4.222,0.386,0.00017,4.33e-05,0.106,0.0719,168.281,1UA8SS9CMkOUjQq0Prvpzr,179293
168,0.528,0.897,-5.943,0.0589,0.00134,0.0,0.19,0.29,125.009,4j08A1efdJcVINBHSmQKPS,211733
169,0.312,0.949,-3.533,0.0784,0.00185,1.78e-05,0.0569,0.65,154.795,11I3KKHv7g2pXiuqRDabRA,326200
170,0.813,0.547,-5.936,0.0344,0.00104,0.00335,0.0914,0.8,119.998,6CVWD0WRqwbR4HsiKHk1j3,257213
171,0.296,0.929,-3.068,0.0751,0.000722,5.83e-06,0.349,0.411,123.709,4wH29TM74O3788Kn1KzWuY,558520
172,0.357,0.996,-3.496,0.103,0.0012,0.0,0.35,0.278,183.039,7wzNovIu5urOjulGX4VzFo,175453
173,0.306,0.94,-6.475,0.119,0.000665,0.0,0.336,0.357,127.331,08VsSDNBuAOwGu8tkpJlSU,263813
174,0.353,0.953,-3.635,0.0515,0.000129,0.0,0.34,0.48,105.236,4fGIqy3bvjX0jz1SJHqjjo,210867
175,0.457,0.515,-4.31,0.0261,0.358,0.0,0.278,0.222,74.984,0GgN4MhR5GKn5IcKN0e0rG,142973
176,0.426,0.97,-2.512,0.164,0.0135,0.0,0.291,0.431,170.196,1Cqhp6H0BlD8j2770dHGEc,202027
177,0.514,0.933,-3.347,0.156,0.0433,0.0,0.832,0.603,169.918,5Tpo1UIFouVNIcEDpkxTSj,203613
178,0.6,0.946,-4.134,0.114,0.0131,0.0,0.296,0.621,145.004,0EQCmMEQu5YHEFeh9QcnCB,203840
179,0.305,0.701,-5.67,0.0494,0.00546,1.06e-06,0.182,0.333,75.588,1qRKyMsn18kuIIP25W9byL,283050
180,0.652,0.295,-11.045,0.0477,0.281,1.03e-05,0.0809,0.196,75.065,19W5OTEcQI3ZoRW1HERMyy,236827
181,0.537,0.0231,-14.407,0.0475,0.994,0.0471,0.146,0.342,120.322,6BEKt5axiNeWCr9huv0k7I,142547
182,0.73,0.427,-9.834,0.138,0.379,0.000309,0.0893,0.392,149.45,0sXvjZV7p4uvyPN4uQo3FH,240267
183,0.565,0.437,-7.68,0.0403,0.194,7.14e-06,0.0656,0.217,96.132,5P3yUXUC9rZPJPNmYGKEAz,236733
184,0.631,0.793,-4.086,0.0468,0.000218,5.65e-05,0.0976,0.648,136.96,4m9NfjevXsDVaLtM1kj0Sx,189373
185,0.816,0.766,-5.176,0.0565,0.238,0.0127,0.0893,0.696,120.011,77vDHmiANW3JS2gNN5q7pI,182000
186,0.584,0.833,-5.9,0.041,0.00359,3.44e-05,0.169,0.324,140.013,1yf97yL1ll8FYXC27c9VTw,267387
187,0.408,0.674,-8.882,0.0297,0.000821,0.0,0.134,0.422,128.974,2aHqdN4K9naX3oBuUxp6zf,305053
188,0.513,0.937,-3.427,0.0532,0.000111,0.000102,0.083,0.543,155.015,2kMjk14RmYyYhhSbipoa9U,200880
189,0.253,0.887,-4.635,0.0578,0.00114,2.99e-06,0.259,0.274,115.522,6gLn8QhAYL4dEwdpVjfCPl,232467
190,0.383,0.946,-8.122,0.0789,0.000328,1.13e-06,0.0537,0.534,108.591,5gNVTfD1L6QrPgOf0wFo0q,231097
191,0.327,0.963,-8.871,0.174,0.0118,0.0,0.176,0.199,98.416,7J4uwuiyWB7BqIcyNdcVRl,326507
192,0.291,0.976,-6.443,0.09,0.000162,8.29e-06,0.359,0.276,112.225,51VwpPzxUd6g94iELptagU,208173
193,0.3,0.929,-3.214,0.0636,0.000259,2.26e-06,0.329,0.59,147.116,58KPPL1AdLHMvR2O2PZejr,548253
194,0.271,0.931,-6.81,0.0785,0.00099,0.0,0.182,0.382,142.407,46mPWQpvSFkXrr5nWoWW74,125627
195,0.407,0.459,-4.837,0.0263,0.0455,2.98e-05,0.111,0.113,75.016,3HyDpKAuR3e4l6QB7hSB2l,312760
196,0.573,0.504,-8.099,0.0324,0.524,0.0,0.108,0.304,137.987,6HhqXkXQZgGdzDdJh3dQ5N,198547
197,0.504,0.914,-5.47,0.0481,0.0239,0.0,0.161,0.546,86.025,1J1xpp2p5mXeCs0Zp7KKMa,272499
198,0.25,0.339,-10.216,0.0373,0.681,6.72e-06,0.113,0.108,83.832,5mFxUDOREk4UCPQqUAPbfy,200238
199,0.279,0.945,-2.862,0.0968,0.00137,0.0,0.301,0.389,145.061,4foJEDuEjNDwQESdCQyA17,241080
200,0.361,0.949,-3.846,0.311,0.022,0.00532,0.165,0.0733,97.848,3vE0h6urqLpXgIdlZvBNjF,218412
201,0.46,0.899,-4.647,0.0814,0.0131,0.0,0.147,0.682,142.136,0z31nHJnFOR93KZ7XY2W2u,195440
202,0.489,0.74,-6.317,0.0401,0.000134,0.00659,0.131,0.339,98.881,6STnrl2lapbsGzEkqHZ5Rn,218327
203,0.622,0.619,-6.4,0.0561,0.0624,0.0,0.081,0.483,147.965,4jXbcY2ulVT7MOPdN8nR50,186250
204,0.402,0.908,-5.241,0.0618,0.00266,0.0,0.092,0.325,165.018,2xoFgPCv72w37i8DF32HYH,235008
205,0.498,0.899,-4.091,0.0584,0.00574,0.0,0.371,0.463,103.005,6bmJYonQyJrjlmBiGf9OeK,202209
206,0.314,0.922,-3.249,0.102,0.00448,0.000177,0.0657,0.399,170.21,2lSUJsz6gtE0W4v159G9Ca,217631
