,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms
15,0.438,0.934,-2.221,0.0678,7.97e-05,2.76e-05,0.0425,0.53,161.926,0iou4bE3MqOwGcFJzrHGiN,170981
16,0.274,0.652,-6.196,0.0625,0.00768,6.42e-05,0.108,0.1,173.008,3Xfg7AegXaDLoD5GOUMf2e,288036
17,0.571,0.967,-3.717,0.0716,0.00642,5.8e-06,0.227,0.712,161.962,7y9l4rJLsXQMHciCNSgZmi,213587
18,0.533,0.747,-5.678,0.0443,0.041,5.7e-06,0.261,0.277,124.97,69wXbIKtG6hzE4ID0wJTry,372133
19,0.505,0.964,-3.673,0.0718,9.97e-05,2.85e-06,0.113,0.571,138.021,6WaYiQUPel70HUaCZj5eND,229773
20,0.472,0.956,-3.376,0.0615,0.00647,0.0,0.14,0.425,90.025,6Aslruh5oCnzDKWTALrHOZ,252875
21,0.524,0.944,-5.151,0.145,0.00355,7.55e-06,0.0362,0.494,74.994,4Vai27xbSu7N9K7RNxVmG8,213053
22,0.498,0.972,-3.443,0.196,0.000994,0.0,0.213,0.334,74.99,5HDG2PPLki6wowJvZbAH9d,201340
23,0.457,0.948,-4.318,0.0555,2.18e-05,0.00225,0.152,0.157,139.022,4fKAPa1mPoF0fE3C5tqQ2t,249507
24,0.378,0.895,-3.532,0.0478,4.55e-06,0.232,0.0847,0.504,179.992,4QMTXKaaEFBjvjbdxuDAXI,215333
25,0.419,0.852,-3.059,0.0348,0.00036,0.0,0.159,0.532,90.106,2K4YUxB8nkYQyAX2b9yzAg,269333
26,0.392,0.886,-4.782,0.0363,3.18e-06,0.415,0.115,0.222,137.852,5mHgC5lNBJKgAWBRIfD5fg,248696
27,0.439,0.423,-9.312,0.0287,0.0786,0.0246,0.0859,0.0851,80.121,2X45mAKkp9ysmjLhTJfkg9,260802
28,0.666,0.909,-5.204,0.11,0.0634,2.98e-06,0.209,0.655,92.519,48NOZRemjwadg6Dwc343hJ,222937
29,0.506,0.893,-3.896,0.046,0.000309,0.0,0.118,0.415,146.971,59fQzvSv0wPQorW2Bh0pns,283367
30,0.572,0.961,-3.089,0.0625,0.000734,0.021,0.207,0.818,76.998,5vvoFE63Z7yw2TTj4icSDn,186600
31,0.453,0.973,-4.292,0.0774,0.00535,0.000267,0.0537,0.262,94.999,78z9ELDMUD1rMAo5Qoxwjn,255604
32,0.279,0.742,-6.46,0.0898,0.000185,0.0,0.593,0.328,189.868,16pwlVsypm4aDKMhXdOuXg,231013
33,0.409,0.913,-3.794,0.0903,0.000245,1.95e-06,0.374,0.468,164.977,40SORa4QnF840wWAcCmSl1,217187
34,0.4,0.886,-5.078,0.0521,0.000868,0.000211,0.122,0.406,195.958,2D9BrlpeyjXF0vli2dYQ5V,228867
35,0.73,0.899,-4.427,0.0866,0.145,0.0,0.159,0.753,127.996,033nWyoCpD9u4RvdkVu20v,199187
36,0.591,0.81,-6.212,0.0277,0.0267,0.00312,0.164,0.708,132.051,5HkURdxFWmKp3tSFyUw3S6,227720
37,0.657,0.86,-2.948,0.0426,0.0638,0.0,0.113,0.474,130.016,3mJXMEOZGSmq1RfQw4y1qN,232167
38,0.439,0.935,-3.551,0.182,0.000248,0.0,0.118,0.595,149.022,1e2BN9Ct6DDIthkLSDYgnu,203160
39,0.463,0.959,-5.276,0.0977,6.65e-06,0.00118,0.135,0.51,151.871,4RvrrPP09lvcVTTdCvulnD,146823
40,0.617,0.922,-3.474,0.0744,0.000247,0.388,0.363,0.6,132.059,1jq28NGw6wdtFKx8MBPy6C,212347
41,0.582,0.814,-6.153,0.0684,0.00317,2.21e-05,0.209,0.331,170.02,6LdLYa0TRRmv1RduGn1aaZ,254360
42,0.47,0.836,-4.348,0.0349,0.0217,0.0,0.331,0.412,135.955,3h4JgBHcWM7A4CBVI6csau,230520
43,0.493,0.835,-5.249,0.0313,0.0221,0.0,0.199,0.361,90.024,7kFGWU7eCyK6Sfaj6qXdtw,229160
44,0.617,0.817,-3.456,0.038,0.00029,0.0,0.476,0.587,130.964,3WM6KIuUPyROwLoADaSxfg,196453
45,0.526,0.903,-4.59,0.0444,0.000954,8.4e-05,0.111,0.45,144.017,5Cl9GDb0AyQnppRr6q7ldb,200311
46,0.259,0.923,-2.684,0.0708,3.27e-05,0.0,0.248,0.64,90.644,781bCQjAUwwvfqlLV1ktnH,178548
47,0.324,0.689,-7.206,0.0943,0.0136,0.00129,0.514,0.0807,130.034,0gbYQlMzU41qBTUMH5tP8r,308040
48,0.487,0.963,-2.18,0.153,0.00206,1.49e-06,0.0683,0.586,165.938,3sT99jz232QWq5Q2LEaFJ5,232813
49,0.435,0.976,-2.5,0.0906,0.00796,2.51e-06,0.357,0.553,164.056,3Zn6GcTu40ZKJOgWy94TGh,220627
50,0.522,0.972,-4.141,0.138,0.000292,0.0,0.183,0.747,151.034,5cA9fu0qKxeV9mTaDpFjgH,154267
51,0.32,0.91,-5.321,0.114,0.000997,0.0,0.16,0.22,165.943,5BrxQCdse2b424hlurCvGz,214373
52,0.457,0.669,-5.792,0.0288,0.0296,0.0,0.142,0.312,93.987,33MnSYLvtOrbj5zwfioEiH,222436
53,0.55,0.618,-9.822,0.0307,0.0564,2.62e-05,0.0937,0.429,78.61,1sUTfgduT0WIQO8kXKXxLC,335240
54,0.561,0.908,-3.282,0.136,0.00144,0.0,0.117,0.427,135.076,5JFYMLgh9XKCZMDI3fUp8w,220849
55,0.531,0.962,-5.695,0.0528,3.85e-05,0.00979,0.115,0.686,100.026,30hXaXWPGhqP7r22XnE3H6,274051
56,0.536,0.95,-4.739,0.0879,7.14e-06,0.00304,0.228,0.663,102.528,3Im6VlOuFiCFTeL69i5u6v,207853
57,0.359,0.955,-2.323,0.12,0.00116,0.0,0.349,0.446,170.033,5pRElcsPZrgZXkoON2o5Go,230427
58,0.557,0.949,-3.773,0.0623,0.000282,0.000418,0.34,0.397,111.008,52oNoF4urZYTJFbmbZ6JI6,222987
59,0.359,0.98,-3.687,0.119,7.01e-06,0.88,0.0956,0.25,164.967,7rHNDCB94QHjtLlM8zEBn4,204200
60,0.377,0.955,-4.581,0.0924,0.00113,0.634,0.341,0.506,180.048,4cfEA7zQhaQpkhUFonoOPw,265227
61,0.544,0.865,-5.778,0.19,0.0219,0.0,0.147,0.678,142.145,173pfJVEnl3f80sUdGcGfi,196901
62,0.494,0.956,-3.394,0.0393,0.000351,1.31e-06,0.126,0.327,140.041,0fzwD6jkGCFCVUgXM9ocO4,196320
63,0.494,0.818,-6.025,0.0367,7.48e-05,0.129,0.0592,0.169,111.932,0dWy5gz8IwvIyJEHOPKwKU,338440
64,0.367,0.798,-6.407,0.048,0.00467,0.0,0.244,0.175,150.044,4cExQhQ0i34yZcoDsHFMV6,317440
65,0.657,0.96,-3.524,0.07,0.00169,0.000997,0.109,0.567,126.02,5bU4KX47KqtDKKaLM4QCzh,186067
66,0.472,0.721,-3.782,0.0403,0.0628,4.15e-05,0.104,0.181,159.797,1yuiZBk3QnvZWmttWEiaSg,231125
67,0.508,0.822,-4.577,0.0338,0.0314,0.0,0.109,0.351,131.078,0z5DrefyW29FNsnJyI4fZf,235453
68,0.536,0.968,-2.373,0.0891,0.000831,3.05e-05,0.092,0.57,86.036,07BuyVse8pYAWd9DXD7B2D,235240
69,0.581,0.767,-8.232,0.0328,0.0285,0.000109,0.115,0.418,95.582,6fkbvfe0OqyHNvVeORWxDO,213547
70,0.479,0.955,-2.689,0.112,0.000245,7.87e-05,0.103,0.259,138.023,5nhRf04mKndhxKDPDUqO4h,214130
71,0.62,0.875,-4.467,0.0854,0.351,0.0,0.288,0.85,115.022,3y9nG30yzapYvM7CTWf3Bv,180429
72,0.466,0.864,-5.586,0.0976,5.45e-05,0.0,0.234,0.481,138.075,7EEaV81pUNKvqsTrEHGoQH,197835
73,0.441,0.958,-3.256,0.0757,0.000413,2.26e-05,0.103,0.354,92.974,1YJ6AWU6RPVuHfi0wwOEsC,236693
74,0.351,0.944,-3.71,0.12,0.000249,0.00218,0.0678,0.428,187.736,0mlAENRIsoWbxbIQnZP7m5,252453
75,0.511,0.772,-3.461,0.0612,0.000687,0.0,0.306,0.786,146.832,69YhLoJzgjLcmNsp7G2z1z,208653
76,0.45,0.897,-2.342,0.0541,0.0413,2.7e-06,0.667,0.282,129.95,2WnxXaTRvi2nngfzfNO25f,194573
77,0.414,0.989,-2.257,0.0799,3e-05,0.0,0.301,0.359,139.964,5K7RDuh2JihPUScuOB76Sq,190587
78,0.429,0.938,-3.656,0.0541,0.00654,0.0,0.394,0.496,146.0,1lL4D2k644iNadP95vbGrI,233382
79,0.628,0.937,-3.545,0.0898,0.0103,0.0,0.0549,0.683,144.003,6NZCJSKPDa8cYbaWeic1kz,198400
80,0.603,0.886,-3.777,0.0837,0.00045,0.0,0.26,0.395,126.025,5K6RaVB9GzHZ3koUWxpViu,229933
81,0.546,0.889,-4.988,0.0615,0.0461,0.0,0.298,0.536,94.981,0RHSTHVciKGf4mv24cHzJr,213707
82,0.455,0.97,-2.914,0.112,7.36e-05,0.000133,0.123,0.235,137.955,0Koh9yED8UuaXvg9p5lQdB,243000
83,0.536,0.89,-5.222,0.0601,0.000354,0.00165,0.133,0.205,115.998,06T10fEzN8ZCcqzQZYA184,252653
84,0.59,0.955,-2.509,0.0424,0.0844,0.0,0.237,0.645,90.989,2kw8ADWXZMUYAYxZTR83Vl,212393
85,0.53,0.919,-5.12,0.0518,0.0109,0.0157,0.729,0.56,101.148,6RFdSInkkMxHHQb3a0zqfY,202107
86,0.352,0.906,-4.493,0.0779,0.000222,0.0,0.181,0.78,192.118,0D1ExGkm9m5QXklubnFZXp,169787
87,0.58,0.916,-4.358,0.0387,0.000297,0.0259,0.126,0.683,118.004,5anCkDvJ17aznvK5TED5uo,305907
88,0.473,0.922,-4.067,0.0958,0.000114,2e-05,0.163,0.284,95.024,7ej1r1ngI0fAYBHfGtwi7Y,201173
89,0.221,0.773,-5.654,0.0604,0.00284,0.0057,0.0816,0.0768,132.737,6kuudUd50kADw1HmSGoT6X,406413
90,0.555,0.545,-6.768,0.0255,0.0629,0.0,0.124,0.193,143.988,5IXk34xSm6rxNgXkCveC3r,238560
91,0.197,0.937,-2.071,0.0908,1.65e-05,0.000474,0.367,0.47,101.189,3G327z9tjf3tVknW64oPR4,202693
92,0.457,0.838,-3.794,0.0348,0.0002,0.000102,0.888,0.359,85.989,76u3GyVNpci1akni11Cfw9,214267
93,0.616,0.964,-3.364,0.0959,0.0567,0.0,0.33,0.216,92.049,109Y5z2sySzx3OWCNlgfYE,285413
94,0.334,0.886,-5.11,0.0579,9.15e-05,0.0,0.208,0.514,167.195,71jWxQCY0zvXjN4t58xyKk,188893
95,0.445,0.977,-2.674,0.0995,0.000347,0.0235,0.126,0.239,105.825,7j2Bmzpnf6RwEWEQ2sv8Ho,184000
96,0.435,0.725,-6.969,0.0609,0.0424,3.89e-06,0.105,0.397,174.989,5Y1JDF28qQDml25pVadnzb,274286
97,0.442,0.939,-4.18,0.0941,0.000183,0.00589,0.0857,0.27,140.021,1RTYixE1DD3g3upEpmCJpa,228280
98,0.435,0.688,-6.296,0.0457,0.244,0.0,0.251,0.265,155.013,325mBm0eaJ58RGxh9s0IoP,218813
99,0.394,0.949,-5.443,0.0907,9.87e-05,0.00026,0.38,0.136,105.048,6yXwzAdml0MyRURctW038w,274133
100,0.489,0.748,-5.488,0.0311,0.033,0.0,0.144,0.385,147.998,1xQZtbipNLyP0e0hihE5F5,262627
101,0.428,0.914,-3.017,0.0762,0.00623,0.0,0.309,0.495,74.988,7scGzRwZMeHzFNuEJgnzvh,229600
102,0.452,0.962,-3.063,0.0831,0.00901,0.0,0.065,0.566,164.032,4Ahphc0UzRSoMpJRHgnGQK,208827
103,0.682,0.713,-6.311,0.0311,0.0316,1.09e-05,0.382,0.453,122.021,52tQ2Tbqnxjm1IXjG1MGeN,241200
104,0.431,0.908,-3.732,0.0388,0.00466,0.0,0.0693,0.317,172.164,1swaR8iEKe5qyCoyCWjyvP,204787
105,0.586,0.853,-4.167,0.101,0.00392,0.000354,0.101,0.42,118.988,3PdMVVu9TSlaGzsMSZpyNf,225882
106,0.418,0.907,-3.675,0.0584,0.000101,0.000433,0.346,0.473,99.17,2QQDH8gt4nyxFu2XX6bhG8,250793
107,0.436,0.54,-9.04,0.0371,0.0914,0.434,0.118,0.138,160.009,0AxPAwu93Rcyd773sFq3OS,274867
108,0.496,0.739,-7.193,0.0415,0.0211,0.00444,0.106,0.378,132.41,4JiEyzf0Md7KEFFGWDDdCr,336000
109,0.523,0.886,-4.472,0.12,0.000219,0.0,0.124,0.745,171.958,168wlfnWuhfvgfgeuz7vZO,172573
110,0.589,0.89,-3.719,0.0603,0.000481,0.00082,0.201,0.692,90.598,5W8YXBz9MTIDyrpYaCg2Ky,199907
111,0.511,0.879,-5.508,0.0896,0.00837,0.000347,0.0694,0.153,129.962,5OnmeOigUabKCugoB7Lwgq,261680
112,0.532,0.887,-3.757,0.0335,0.0778,0.000214,0.294,0.795,122.511,37ZJ0p5Jm13JPevGcx4SkF,249293
113,0.789,0.829,-4.65,0.0352,0.0216,3.12e-05,0.156,0.89,113.971,3yRcW46prKBxoMjvdMoSMn,223026
114,0.527,0.827,-8.095,0.0601,0.0778,0.854,0.0997,0.316,119.992,3jAPevaEJOj4UpUypVR1Tr,74627
115,0.377,0.943,-4.621,0.142,0.000131,0.0,0.372,0.254,75.576,0cICRgMJaTogLQPGbwifSC,199787
116,0.574,0.894,-4.011,0.0629,0.0834,0.0,0.0778,0.458,89.979,0wynJcvxABifMtXWmVAzHE,221362
117,0.496,0.981,-3.268,0.108,9.33e-06,0.0,0.0958,0.163,109.905,3UULkHdmLDqBDPmBYltoRE,259960
118,0.371,0.862,-6.108,0.0735,0.0731,0.0,0.388,0.169,157.875,6VNlCvJOz1UgXGQRJXfC48,244213
119,0.754,0.741,-4.506,0.0357,0.196,0.0,0.653,0.235,129.987,6r8il6QJeBaNWV4kSAWV2t,236221
120,0.46,0.951,-4.732,0.101,0.0024,0.0,0.205,0.214,143.036,10eDxSTjwMBq1ZjZK5b1cK,224053
121,0.447,0.984,-4.225,0.164,0.000222,1.21e-05,0.0893,0.128,144.034,2fVIQFxGHSJHR5RYG4SMpI,193333
122,0.611,0.848,-7.258,0.0321,0.0591,0.82,0.126,0.173,100.034,3Ha7bGMy63tuBSsQ9fwvjN,256812
123,0.511,0.942,-3.254,0.107,0.0148,4.45e-06,0.112,0.515,118.002,0xAA90OfUjpnxCw4Rf162Q,252320
124,0.726,0.839,-5.074,0.0285,0.041,2.65e-06,0.236,0.798,121.972,207DdcEb6V2y3Si8SLNdb8,214187
125,0.387,0.828,-3.955,0.0382,0.0439,0.0,0.301,0.306,161.922,4MoVvVkDGFNtQPHciZgG3w,210520
126,0.445,0.953,-2.463,0.0704,0.0106,0.0,0.281,0.475,172.063,2jfk3m8nq5IvB35s2xIs1O,225280
127,0.398,0.882,-7.971,0.0466,4.42e-05,6.62e-05,0.0789,0.667,76.561,0KEWusTUmixZvLpDUsfo9B,208253
128,0.444,0.96,-5.876,0.255,0.0257,0.000559,0.12,0.584,149.984,3Od03esYMrE67g4JysxvnY,344920
129,0.505,0.994,-2.189,0.114,0.000357,0.0,0.0718,0.36,152.078,6lzmirX8hoaDFy7vrojXJN,214173
130,0.543,0.932,-3.392,0.0972,0.00666,0.0,0.393,0.603,106.466,3kPfKY5onDgtJjylJoRF6m,228840
131,0.681,0.936,-4.156,0.114,0.234,0.0,0.13,0.746,135.979,2b7X9WbNl4LpnnPL05T2ly,250773
132,0.409,0.992,-2.803,0.108,4.82e-05,2.03e-06,0.1,0.344,149.859,3HhaSocKwTptze7PySNZlW,200677
133,0.508,0.749,-5.321,0.0488,0.00106,0.0,0.0594,0.245,136.135,1fa5xpAkZOkOhEE4jJfbFk,220387
134,0.402,0.941,-3.175,0.0918,0.00194,0.0,0.802,0.176,139.68,5nxxe5YhgHKEAD9baPQbLd,219920
135,0.376,0.95,-4.067,0.0641,0.00021,0.0,0.0377,0.438,178.018,6OMO6WdRhSfjMPAiPT94wH,179160
136,0.532,0.953,-5.667,0.0394,0.000104,0.00765,0.119,0.485,142.016,2QecHpp1nzPMwo95fwxZ9h,261573
137,0.616,0.91,-3.004,0.0386,0.0459,0.0,0.343,0.693,144.072,3RlsVPIIs5KFhLFhxZ4iDF,252040
138,0.57,0.921,-3.892,0.0724,0.0127,0.0,0.818,0.381,87.938,1W0YS64vF9qgMVLuN76aqg,260787
139,0.548,0.939,-2.581,0.0428,0.00181,3.56e-05,0.126,0.34,135.005,4xwPE6J7bvntek03g0tVpb,262257
140,0.373,0.939,-3.153,0.0603,0.00677,0.0,0.137,0.429,176.022,78kfcvcBhW04tYEemcZ7hF,233293
141,0.509,0.931,-4.882,0.0425,0.00026,1.96e-05,0.192,0.585,97.995,3ojRYMYkdqe8BjqxAk0jMg,249707
142,0.506,0.909,-3.629,0.0528,0.0261,0.0,0.155,0.814,168.021,4GF00uRxC4ECrxNEbnapqf,200267
143,0.4,0.959,-3.258,0.103,0.000187,4.21e-06,0.231,0.339,149.062,0gchQwxmBWj5no8NJ8b2yH,230093
144,0.406,0.852,-5.443,0.0407,0.000226,0.0,0.251,0.322,90.017,5lhjfp0FsSbt4Ongiq4pJ4,181813
145,0.446,0.985,-3.884,0.414,0.00387,0.0,0.126,0.131,155.051,1aGZAitGPKHH2omwTZJRRT,234839
146,0.743,0.446,-7.807,0.0683,0.0039,0.118,0.337,0.278,123.596,3dPQuX8Gs42Y7b454ybpMR,232107
147,0.48,0.955,-3.702,0.0395,0.000298,0.0107,0.477,0.658,155.019,6T38YYdc9GkLO07TRI3li2,215000
148,0.293,0.958,-3.741,0.138,2.22e-05,6.64e-06,0.357,0.2,164.935,3OqPSJsqe4LvcaVl7G6vV3,278067
149,0.501,0.915,-6.048,0.0885,0.000927,1.01e-05,0.252,0.349,122.018,1DfZNodlMJlst0NmzmvdEg,221160
150,0.478,0.926,-4.728,0.0753,0.0011,0.0,0.447,0.312,92.994,2hpiAF6SdteB0RbSTSMaXq,295763
151,0.492,0.984,-3.191,0.0945,0.000237,0.0353,0.333,0.331,145.012,4aKOM2dmLTB5U5qsFhb8u4,275968
152,0.426,0.952,-2.649,0.0719,0.00151,2.76e-05,0.104,0.28,147.111,1tbjeelOKIjolYNUNnPMAD,244900
153,0.521,0.93,-4.219,0.0578,0.000584,0.00119,0.264,0.338,130.039,048rIiP977BBiepIeLKaYA,226067
154,0.629,0.933,-3.051,0.0693,0.00389,0.0,0.114,0.589,127.0,0BvBdTz0J8HYigOgUwINIg,190360
155,0.475,0.835,-5.366,0.0427,0.000376,7.91e-05,0.123,0.473,74.971,7KJxZtwXXyMCExlbdW5gwT,225853
156,0.414,0.552,-7.59,0.0293,0.00607,1.17e-06,0.181,0.244,138.101,5rUBxQ1ZvhNj6pxeDmGNZs,245800
157,0.538,0.479,-6.496,0.0289,0.0142,0.0,0.158,0.292,121.975,43x7WdE8wMj3SWsAqKOJaT,226267
158,0.58,0.913,-4.01,0.039,0.00418,0.0,0.429,0.628,88.012,6TwT18qPHvu1T3p91MtgyN,229200
159,0.479,0.941,-3.453,0.0652,0.049,0.0,0.0291,0.554,158.031,6qYTL4IxHaHTfum39X62tr,225400
160,0.508,0.92,-3.264,0.045,0.000589,2.71e-06,0.107,0.301,102.989,3PwUxOBMBkwILa7Y0s6h8S,273627
161,0.631,0.756,-9.674,0.0299,5.56e-05,0.0304,0.109,0.712,102.278,4MLmEX0LoKw9TB26bWYLEe,210173
162,0.654,0.855,-4.722,0.0545,0.0295,0.0,0.432,0.714,130.966,574lHSGkVBNrgcfs1IZ5Fn,201609
163,0.565,0.931,-5.322,0.085,0.000984,2.91e-05,0.34,0.582,142.375,7tyk0XuZnPIjPj8Np2csjH,168920
164,0.581,0.922,-3.408,0.0667,0.0235,0.0,0.202,0.595,118.409,0NDGw9x9QPXA1McI0OPHZd,191545
165,0.544,0.903,-4.474,0.067,0.00235,0.0,0.328,0.331,125.02,63UnWPKUq1f8kD1AOZg9nt,197760
166,0.567,0.86,-5.573,0.0427,0.00233,2.85e-05,0.256,0.422,130.034,3d71jIOChXgTFtLLuGTnvr,242307
167,0.425,0.98,-2.219,0.189,0.000104,1.46e-06,0.346,0.279,152.0,7hntkdvG3jWdFKm7pGCCzd,205160
168,0.614,0.914,-5.59,0.0324,0.000554,1.16e-05,0.0371,0.439,90.0,2NImo2MajNai4CLk35wMut,369293
169,0.426,0.888,-3.72,0.0987,0.000455,0.0,0.306,0.387,144.111,0M3adYbGtyRHACP86dey1H,191520
170,0.502,0.89,-5.175,0.0364,0.000147,0.0117,0.217,0.259,133.52,57bgtoPSgt236HzfBOd8kj,292880
171,0.419,0.938,-3.12,0.0837,0.000683,0.0,0.114,0.333,160.151,1KTJmfwrk5pYqsi9mkY3nT,232320
172,0.306,0.873,-3.668,0.0567,0.00105,0.0,0.52,0.452,198.387,6gPd6brcBXlbGdy1obe234,186373
173,0.522,0.899,-5.236,0.0469,0.000193,1.68e-06,0.25,0.579,135.979,7hrW22GLqFLwQOfQYLEw6q,192037
174,0.386,0.933,-3.745,0.129,7.66e-05,0.459,0.187,0.384,167.046,3eoEriMHjKEpyNa2BFmdSm,209693
175,0.402,0.723,-5.26,0.0579,0.0663,2e-06,0.233,0.224,160.047,2D52zjCyqEIQa221lhw6uk,326983
176,0.688,0.933,-3.834,0.147,0.0722,0.0,0.249,0.533,160.005,7Iw9lURKQ6DtyFb1te6FKZ,232080
177,0.361,0.954,-7.022,0.0955,0.00274,0.0,0.455,0.324,160.137,2wK9nGFalapYwOlpl5284C,239147
178,0.358,0.856,-2.934,0.0471,0.0253,0.0,0.233,0.542,169.81,37CMjUAU8fL6YqZVTplZqZ,210787
179,0.476,0.953,-3.883,0.0989,0.000769,0.0,0.144,0.244,124.929,7cOLm2VMd1hKadKzw41dmB,236267
180,0.387,0.918,-4.839,0.0738,0.000426,0.0,0.26,0.646,180.051,3w0gPebgY2Yrkedw9cpbVe,168040
181,0.652,0.754,-5.704,0.165,0.14,0.0,0.337,0.672,125.007,4JSBavanLHbYl3Uwq3jU0W,162953
182,0.437,0.803,-4.266,0.0342,0.000908,0.00281,0.123,0.332,128.057,3aDbhVSdomIxilCwPu0Uc0,238907
183,0.355,0.963,-4.467,0.171,4.16e-05,0.0195,0.228,0.157,77.417,5GemDONmUrZSEobC36nG93,259995
184,0.597,0.931,-4.591,0.0984,0.127,0.0,0.0504,0.534,92.003,4w6mSxebOG12tvw1bm9oxu,235200
185,0.593,0.85,-6.341,0.0411,0.000315,1.52e-06,0.067,0.467,125.027,3WG3wFBe9NgkWB1mNGE6fJ,235689
186,0.498,0.943,-3.178,0.101,0.000332,2.36e-06,0.451,0.337,173.995,317OvhGA2i1uUp8ho4gSGu,227000
187,0.684,0.992,-1.893,0.0748,0.00134,0.0,0.878,0.757,133.963,7sCQbcrVlIKoIjOpR3Oj5N,215880
188,0.512,0.943,-5.185,0.106,0.0138,0.0,0.261,0.485,163.128,5wBLDkxVvclanSitx5jq8e,265053
189,0.511,0.952,-4.243,0.0754,1.37e-05,0.00201,0.135,0.557,147.999,0xZ2RmwcaiP0tvAll1Ndh5,252400
190,0.511,0.979,-4.014,0.118,0.000503,1.91e-06,0.547,0.573,135.061,1heVw7Nm4pLIO5eA697PyM,175939
191,0.214,0.867,-5.997,0.0934,0.000832,0.00019,0.119,0.257,90.073,4STlXjW6sovdM4RyL9l5pP,203296
192,0.436,0.772,-5.81,0.0377,0.00556,0.0,0.104,0.229,144.015,28urem2KpSOkljclEk8X8G,277347
193,0.473,0.952,-4.401,0.0743,3.52e-05,0.00681,0.101,0.26,134.809,0osktpHbjYekkM80pQkzbd,179907
194,0.472,0.632,-6.532,0.0294,0.0461,0.0,0.119,0.185,150.113,4rEewUBeCHGkKoPX4DJNq1,209280
195,0.509,0.938,-3.883,0.0715,0.000644,0.00246,0.14,0.335,94.019,063KUC8KY6hyfJqA1z17aN,204347
196,0.409,0.979,-2.107,0.134,0.00146,2.68e-06,0.139,0.201,173.982,05c0LG7DakbvX0gYbBHjPP,274387
197,0.711,0.948,-2.333,0.0447,0.00827,0.636,0.28,0.2,139.987,4yCKHiKkMDG6YFTygg1oyA,253714
198,0.217,0.905,-4.103,0.0752,0.000289,0.00011,0.222,0.236,96.95,5wQnmLuC1W7ATsArWACrgW,311107
199,0.686,0.862,-3.426,0.034,0.00207,1.12e-05,0.148,0.472,87.48,2ouOVzQTzSsLa2OH1Zxhvu,187654
200,0.327,0.742,-6.556,0.0362,0.000672,0.041,0.154,0.701,102.024,0LiSSTgysOjNcmpSUImimS,164472
201,0.605,0.864,-4.066,0.065,0.00699,0.0,0.123,0.431,92.057,6HyZGZqZEly1UYW9d6CFxV,205878
202,0.322,0.28,-9.367,0.0281,0.468,1.1e-06,0.102,0.175,85.794,1Cj2vqUwlJVG27gJrun92y,248467
203,0.57,0.839,-7.297,0.0538,0.00036,1.05e-05,0.211,0.499,102.031,5r6zly7Jx6BSk5DPkxq3LD,188088
204,0.362,0.915,-3.244,0.181,0.000181,0.0,0.166,0.603,162.226,22GEETI4LXhhePCO71PyEv,177048
205,0.518,0.849,-5.472,0.0664,0.0561,0.0,0.0569,0.299,134.093,2VDdoBA24QICNHn5JkJwyE,227847
206,0.314,0.877,-3.207,0.0582,7.52e-05,0.0,0.0898,0.516,177.6,2L6fYOGi2YAwTI0pmGorc7,223923
207,0.683,0.829,-5.564,0.0528,0.000291,0.00116,0.156,0.567,108.327,39sN48Q2DIbyVK8i8kkqgF,190907
